OrgNr,name,industry_name,company_size_category,profitability_category,growth_category
5568881147,Autins AB,,Micro,Low Profitability,Medium Growth
5569259731,Automations Teknik i Lidköping AB,,Micro,Low Profitability,Declining
5567595920,Automek i Umeå AB,,Micro,Low Profitability,Rapid Decline
5590714720,Autovendo AB,,Micro,Low Profitability,Low Growth
5590498779,Avans Linjärteknik AB,,Micro,Low Profitability,High Growth
5566146816,Avans Maskintillbehör AB,,Micro,Low Profitability,High Growth
5591810584,Aven lantbruk AB,,Micro,Good Profitability,High Growth
5565864872,Aventi AB,,Micro,Low Profitability,Medium Growth
5561564849,Avesta Kontor & Miljö Aktiebolag,,Micro,Good Profitability,Rapid Decline
5565544813,Avesta Verkstäder AB,,Micro,Good Profitability,Rapid Decline
5565234787,Avignon Aktiebolag,,Micro,Good Profitability,Rapid Decline
5564834371,Avoki Solutions AB,,Micro,Low Profitability,Rapid Decline
5564060803,Avorum Fastigheter AB,,Micro,Good Profitability,Low Growth
5593082604,Awaknd Group AB,,Micro,Good Profitability,High Growth
5565417937,Axel Hartman Optik i Bollnäs AB,,Micro,High Profitability,Rapid Decline
5568752199,Axelssons i Aby AB,,Micro,Low Profitability,Low Growth
5560606708,Axima DTS AB,,Small,Low Profitability,Declining
5562636521,Azets Norrköping AB,,Micro,Good Profitability,Rapid Decline
5560616533,Azolver Svenska AB,,Small,Good Profitability,High Growth
5592149214,B H Tabacco AB,,Micro,Good Profitability,High Growth
5563049740,B Jacobssons Smide o Motor Aktiebolag,,Micro,Low Profitability,Medium Growth
5562621671,B S Elcontrol Aktiebolag,,Micro,Low Profitability,Declining
5563155935,B-Stedt of Sweden Aktiebolag,,Micro,Good Profitability,Low Growth
5561930537,"B. Larsson, Maskin & Traktor Aktiebolag",,Micro,Good Profitability,High Growth
5564347283,B.V.M. ByggVärmeMaskiner Aktiebolag,,Micro,Good Profitability,Rapid Decline
5565420782,BA-Emballage Abrahamsson Aktiebolag,,Micro,Good Profitability,Medium Growth
5591793590,BAMS AB,,Micro,Good Profitability,Medium Growth
5564725397,BARA mineraler Aktiebolag,,Small,Low Profitability,High Growth
5566303482,BB Sverige AB,,Micro,High Profitability,High Growth
5565897484,BBM Golv & Bad AB,,Micro,Low Profitability,Declining
5564836848,BC Brandtätning Aktiebolag,,Micro,Low Profitability,Declining
5591163885,BDY Production AB,,Micro,Good Profitability,High Growth
5565279253,BENNSTRÖMS Solskydd AB,,Micro,Good Profitability,Rapid Decline
5564079506,BESLAGSKONSULT I GÖTEBORG Aktiebolag,,Micro,Low Profitability,Rapid Decline
5569404394,BFC i Stockholm AB,,Micro,Low Profitability,Declining
5594183005,BG Produkter AB,,Micro,Good Profitability,High Growth
5566410899,BICO Formplast AB,,Micro,Good Profitability,Low Growth
5562203116,BIFAB Begagnade Inredningar Fellingsbro Aktiebolag,,Micro,Low Profitability,Medium Growth
5591903108,BIK Karlskoga AB,,Micro,Low Profitability,Medium Growth
5592148265,BILLBOARDS AB,,Micro,High Profitability,Medium Growth
5561612663,BK Åkeri i Vaggeryd AB,,Micro,Good Profitability,Rapid Decline
5565515839,BKI Kaffe Aktiebolag,,Small,Low Profitability,High Growth
5565533428,BL:s Industrisvets Aktiebolag,,Micro,Low Profitability,Declining
5562709245,BML Hydroteknik AB,,Micro,Good Profitability,Low Growth
5560665217,BMR Produkter AB,,Small,Good Profitability,Medium Growth
5568430077,BOAG Mark AB,,Micro,Good Profitability,Low Growth
5562758416,BONAJ Aktiebolag,,Micro,Good Profitability,Low Growth
5593883001,BOSAB Återvinning AB,,Micro,Low Profitability,Medium Growth
5563619575,BOTANS LANTBRUKS Aktiebolag,,Micro,Low Profitability,Declining
5568437114,BOUCHET NORDIC AB,,Micro,Good Profitability,Low Growth
5564768942,BRAVA Vattenrening AB,,Micro,Low Profitability,Declining
5566154901,BS Entreprenad AB,,Micro,Good Profitability,Declining
5590366315,BS Verkstäder AB,,Small,Good Profitability,High Growth
5562634724,BW Converting AB,,Small,Good Profitability,Low Growth
5592291321,BW SweGroup AB,,Micro,High Profitability,High Growth
5592275449,Baars Mjölk AB,,Micro,Good Profitability,Rapid Decline
5569349607,Babor Sverige AB,,Micro,Low Profitability,Rapid Decline
5562474709,Backafallsbyn Aktiebolag,,Micro,Low Profitability,Rapid Decline
5566290374,Backup Engineering Sweden AB,,Micro,Low Profitability,Low Growth
5568095979,Badtunna Skärgårdstunnan AB,,Micro,Low Profitability,Rapid Decline
5562720556,Baker Tilly Asplunds AB,,Micro,Good Profitability,Low Growth
5564333325,Baker Tilly Borås AB,,Micro,Good Profitability,Low Growth
5566403514,Baker Tilly Guide AB,,Micro,High Profitability,Low Growth
5590539655,Baker Tilly Helsingborg AB,,Micro,Good Profitability,Medium Growth
5592703200,Baker Tilly Luminor Revision AB,,Micro,Good Profitability,Low Growth
5561065862,Baker Tilly Mapema Aktiebolag,,Micro,High Profitability,Low Growth
5594306895,Baker Tilly Norrköping AB,,Micro,High Profitability,Rapid Decline
5592080799,Baker Tilly Solid Revision AB,,Micro,High Profitability,Medium Growth
5568535388,Baker Tilly Stint AB,,Micro,Good Profitability,Declining
5567233076,Baker Tilly Strömstad AB,,Micro,Good Profitability,Low Growth
5562087683,Baker Tilly Sydost AB,,Micro,Good Profitability,Low Growth
5564731411,Baker Tilly Östra Värmland AB,,Micro,High Profitability,Low Growth
5566713078,Balkanboden AB,,Small,Low Profitability,High Growth
5562861087,Baltic Kalmar Marina AB,,Micro,Low Profitability,Low Growth
5562000777,Baltic Safety Products Aktiebolag (publ),,Small,Low Profitability,Rapid Decline
5563206100,Balticum Frinab AB,,Small,Low Profitability,Rapid Decline
5561421677,Bang & Olufsen Svenska Aktiebolag,,Micro,Low Profitability,High Growth
5561999524,Bargi Aktiebolag,,Micro,High Profitability,High Growth
5566562350,Barnens Hus AB,,Micro,Good Profitability,Low Growth
5566010509,Barnhuset i Stenungsund AB,,Small,Low Profitability,Medium Growth
5569046237,BaroCura AB,,Micro,High Profitability,High Growth
5564501335,Bastfallets Lantbruksmaskiner Aktiebolag,,Micro,Good Profitability,Medium Growth
5567845572,Bastuträsk Charkuteri AB,,Micro,Low Profitability,Low Growth
5561103663,Battsam i Karlskrona Aktiebolag,,Micro,Low Profitability,High Growth
5569514523,Baux AB,,Micro,Low Profitability,Medium Growth
5564592375,Be-Ge Frapett AB,,Micro,Good Profitability,Medium Growth
5567532279,Bearb i Hedemora AB,,Micro,Good Profitability,Low Growth
5591503270,Beauty Generation AB,,Small,Low Profitability,Low Growth
5569606410,Beauty Pro AB,,Micro,High Profitability,High Growth
5561376988,Bedsab B. Edström Aktiebolag,,Micro,Good Profitability,Declining
5567246896,Beginners Trollhättan AB,,Micro,Good Profitability,Low Growth
5567872352,Begner Agenturer AB,,Micro,Low Profitability,High Growth
5568862808,Begravningsbyrån Hilles & Tornqvist AB,,Micro,High Profitability,Low Growth
5563193050,Begravningsbyrån Roland Andersson Aktiebolag,,Micro,Good Profitability,Low Growth
5567021539,Begravningsbyrån Stilla AB,,Micro,High Profitability,Low Growth
5564376779,Begravningstjänst i Kungälv Aktiebolag,,Micro,High Profitability,Medium Growth
5561467522,Bell Casino Aktiebolag,,Micro,Good Profitability,Rapid Decline
5569446452,Bene Tandvård AB,,Micro,Good Profitability,Low Growth
5566093901,Bengans Skivbutik AB,,Micro,Low Profitability,Declining
5562467463,Benning Sweden AB,,Micro,Low Profitability,High Growth
5569559395,Benny Lindegrens Servicehandel AB,,Micro,Low Profitability,Rapid Decline
5566905047,Benny Persson Försäljnings AB,,Micro,Low Profitability,Declining
5569827362,Bepart AB,,Micro,Low Profitability,Low Growth
5566640149,Berg Insight Aktiebolag,,Micro,High Profitability,Low Growth
5562358779,Bergius Trading Aktiebolag,,Micro,Good Profitability,Medium Growth
5560276528,Bergman & Bergstrand Aktiebolag,,Micro,Low Profitability,Medium Growth
5560951401,Bergman Labora AB,,Micro,Low Profitability,High Growth
5562154483,Bergqvist Järn & Byggmaterial AB,,Micro,Low Profitability,Low Growth
5561833863,Bergslagsdelikatesser i Lindesberg Aktiebolag,,Micro,Low Profitability,High Growth
5567569099,Bergslagskross AB,,Micro,High Profitability,Rapid Decline
5561892570,Bergvik Sweden AB,,Micro,Low Profitability,Medium Growth
5565399481,Berland Tak AB,,Micro,Low Profitability,High Growth
5561675405,Berlex i Kungälv Aktiebolag,,Micro,Low Profitability,Medium Growth
5563506632,Berlings Glasmästeri AB,,Micro,Good Profitability,High Growth
5565045761,Bernd's Chark AB,,Micro,Low Profitability,Medium Growth
5560782640,Berndts Färg Aktiebolag,,Micro,Low Profitability,Declining
5564628906,Bersika Livs AB,,Micro,Low Profitability,Low Growth
5561263293,Besiktningsföretaget Ansvarsbesiktning Aktiebolag,,Micro,Good Profitability,Low Growth
5590234430,BeslagOnline i Båstad AB,,Micro,Good Profitability,Low Growth
5590806807,Best Solution Syd AB,,Micro,Good Profitability,Declining
5566848536,Best Sound Aktiebolag,,Micro,Good Profitability,High Growth
5567847784,Bestå AB,,Micro,High Profitability,Rapid Decline
5563010601,Betong Demol Aktiebolag,,Micro,Good Profitability,High Growth
5564378783,Betongbolaget Sweden AB,,Micro,Good Profitability,Rapid Decline
5565393336,Betongen i Hede Aktiebolag,,Micro,Low Profitability,Rapid Decline
5564812872,Betonggjuteriet i Markaryd Aktiebolag,,Micro,Good Profitability,Low Growth
5565454732,Betongprodukter i Högsäter AB,,Micro,Low Profitability,High Growth
5569178386,Better You AB,,Micro,Low Profitability,Medium Growth
5568630692,Beviks Skog o Trädgård AB,,Micro,Low Profitability,Medium Growth
5569288581,Bida Entreprenad AB,,Micro,Low Profitability,Low Growth
5569562407,Bil & Maskin Skåne AB,,Micro,Good Profitability,High Growth
5562640143,Bilcentrum Gunnar Muotka Aktiebolag,,Micro,Low Profitability,Declining
5562640143,Bilcentrum Gunnar Muotka Aktiebolag,,Micro,Good Profitability,Rapid Decline
5592727407,Bilfärgsspecialisten i Piteå AB,,Micro,Good Profitability,High Growth
5569187080,Bilförmedlarna i Stockholm AB,,Micro,Low Profitability,High Growth
5562248400,Biljardpalatset i Stockholm Aktiebolag,,Micro,Good Profitability,Low Growth
5590715362,Billding Up AB,,Micro,High Profitability,High Growth
5567415772,Billigteknik Sweden AB,,Micro,Low Profitability,Medium Growth
5562863489,Billy & Tony AB,,Micro,Good Profitability,Low Growth
5566793013,Billy and Dennis AB,,Micro,Good Profitability,High Growth
5562345594,Bilskadecenter i Östersund Aktiebolag,,Micro,Low Profitability,Medium Growth
5567360002,Bilskadeforum i Kungsängen AB,,Micro,Low Profitability,High Growth
5567164677,Binar Solutions AB,,Micro,Low Profitability,Medium Growth
5590272067,BioStock AB,,Micro,Good Profitability,Declining
5567897409,Biobränslekompaniet Mellansvenska AB,,Micro,Good Profitability,Medium Growth
5568417553,Biotronik AB,,Micro,Low Profitability,Declining
5568009723,Biovärme i Sverige AB,,Micro,High Profitability,High Growth
5566322060,Birka Tandhälsa Aktiebolag,,Micro,Good Profitability,Medium Growth
5562176098,Bjurenwall Laurea Aktiebolag,,Micro,Low Profitability,Declining
5569498560,Bjursås Skicenter & Camping AB,,Micro,Good Profitability,Medium Growth
5563546133,Bjälbo Trädgård Aktiebolag,,Micro,Low Profitability,Low Growth
5566842216,Bjäragården Lantbruk i Västra Karup AB,,Micro,High Profitability,Low Growth
5561001313,Bjäre Golf AB,,Micro,Low Profitability,Low Growth
5568616592,Bjäre Industriteknik AB,,Micro,Good Profitability,Rapid Decline
5565455127,Bjäre Maskin Aktiebolag,,Micro,Good Profitability,High Growth
5564170503,Bjärsgårds Lantbruks Aktiebolag,,Micro,Low Profitability,Declining
5591165781,Bjästa Handel AB,,Micro,Low Profitability,Declining
5591587679,Björkhems Gris AB,,Micro,Low Profitability,Medium Growth
5590481718,Björkil & Amnebyns Mjölk AB,,Micro,Low Profitability,Declining
5592844400,Björklidens Gård AB,,Micro,Low Profitability,Declining
5568073984,Björknäs Hälsoapotek AB,,Micro,Low Profitability,Medium Growth
5567587844,Björks i Milsbo AB,,Micro,Low Profitability,High Growth
5563243582,Björn Olofssons Partihandel Aktiebolag,,Micro,Low Profitability,Declining
5591048078,Björnberg IT Partner AB,,Micro,Good Profitability,Medium Growth
5564744646,Björnhammarvarvet AB,,Micro,Low Profitability,High Growth
5591179949,Björnstorp och Svenstorps Drifts Aktiebolag,,Micro,Good Profitability,Low Growth
5566422753,Björsereds Emballage AB,,Micro,Good Profitability,Rapid Decline
5564221363,Björsäters Berg & Transport Aktiebolag,,Micro,Low Profitability,Medium Growth
5592676331,Black suit company Linköping AB,,Micro,Low Profitability,High Growth
5592911647,Blackert Lantbruk AB,,Micro,Good Profitability,Medium Growth
5567015366,Blancco Technology Group Sweden AB,,Micro,Low Profitability,High Growth
5566352158,Blekinge Bioprodukter AB,,Micro,Good Profitability,Declining
5567447858,Blendow Group AB,,Small,Good Profitability,Declining
5562664333,Blickpunkten Aktiebolag,,Micro,Good Profitability,Low Growth
5567525190,Blixbo Cementvarufabrik AB,,Micro,Good Profitability,Rapid Decline
5561931956,Blomdahl Medical Aktiebolag,,Micro,Good Profitability,Declining
5563031961,Bloms Trä Försäljnings Aktiebolag,,Micro,Low Profitability,Declining
5563456036,Blomstertorget i Linköping AB,,Micro,Low Profitability,Low Growth
5566181052,Blomåsen i Sölvesborg AB,,Micro,Good Profitability,Low Growth
5567119226,Blue & Green AB,,Micro,Low Profitability,Low Growth
5563963429,Blue Systems Aktiebolag,,Micro,High Profitability,Low Growth
5566957212,Blästerteknik i Gislaved AB,,Micro,Good Profitability,High Growth
5565170122,Blåklintsbuss Aktiebolag,,Micro,Good Profitability,Medium Growth
5560942400,Bo Berggren Urhandel Aktiebolag,,Micro,Good Profitability,Low Growth
5564136553,Bobcat Sverige AB,,Small,Low Profitability,Rapid Decline
5561318717,Bobe Plast AB,,Micro,Low Profitability,Declining
5565415212,Bodens Kött & Vilt AB,,Micro,Low Profitability,Low Growth
5591486062,Bogesten i Ulricehamn AB,,Micro,Good Profitability,Rapid Decline
5591223135,Bohus Betong Östra AB,,Micro,Low Profitability,High Growth
5568390107,Bohus-Dals Skogsplantor AB,,Micro,Low Profitability,Medium Growth
5561159269,Bohusfrakt Grus & Kross AB,,Micro,Low Profitability,Medium Growth
5568116601,Bokbörsen AB,,Micro,Low Profitability,Medium Growth
5569721896,Bokfabriken AB,,Micro,High Profitability,Low Growth
5567951834,Bokförlaget Nona AB,,Micro,Good Profitability,Low Growth
5569564858,Boliden Electro AB,,Small,Low Profitability,Medium Growth
5592550130,Bollan AB,,Micro,Good Profitability,High Growth
5591916993,Bolt Services AB,,Micro,Low Profitability,Rapid Decline
5590426366,Bombee Event Production AB,,Micro,Good Profitability,High Growth
5561400531,Bomhus Glasmästeri Aktiebolag,,Micro,Low Profitability,High Growth
5565928636,Bonde Compagniet i Grästorp Aktiebolag,,Micro,Good Profitability,Declining
5563841237,Bonomi Scandinavia AB,,Micro,Low Profitability,Declining
5567339063,Bookea Vulkan Group AB,,Micro,High Profitability,High Growth
5568643141,Bookmark Förlag AB,,Micro,Low Profitability,Medium Growth
5591150197,Bopec Väst AB,,Micro,Good Profitability,Declining
5565531364,Bopp Scandinavia AB,,Micro,High Profitability,Declining
5562397090,Bording AB,,Small,Low Profitability,Medium Growth
5594215138,Borensbergs Cementvarufabrik AB,,Micro,Good Profitability,Rapid Decline
5590938667,Borgeby Kryddgård AB,,Micro,Good Profitability,Medium Growth
5565404919,Borghamns Stenförädling AB,,Micro,Good Profitability,Medium Growth
5562379619,Borgholms Ratiopac AB,,Micro,Low Profitability,Low Growth
5560852971,Borgs Motor Aktiebolag,,Micro,Good Profitability,Rapid Decline
5569657702,Born in Stockholm AB,,Micro,Good Profitability,Declining
5569292591,Borrspecialisten Sverige AB,,Micro,Good Profitability,Rapid Decline
5566950472,Borstahusen Golf AB,,Micro,Low Profitability,Medium Growth
5566372263,Borås Elskåp AB,,Micro,Good Profitability,Low Growth
5567705198,Borås Golf AB,,Micro,Low Profitability,Low Growth
5560867391,Borås Guldsmedja Aktiebolag,,Micro,Good Profitability,Low Growth
5566388699,Borås Marin o Motor Aktiebolag,,Micro,Low Profitability,Rapid Decline
5566345442,Borås/Tranemo Glas Aluminium AB,,Micro,Good Profitability,Rapid Decline
5562122183,Borö-Pannan Aktiebolag,,Small,Good Profitability,Low Growth
5593512444,Bosses Servicehandel AB,,Micro,Low Profitability,Rapid Decline
5564275310,Bossgård Potatis Aktiebolag,,Micro,Low Profitability,High Growth
5566282900,Boströms Trafik i Vindeln AB,,Micro,Low Profitability,Low Growth
5563080448,Boströms Traktor och Maskin i Umeå Aktiebolag,,Small,Low Profitability,Low Growth
5561881011,Botnia Betong AB,,Micro,Low Profitability,Rapid Decline
5590969530,Bottenvikens Kross AB,,Micro,Low Profitability,Low Growth
5563168060,Bowltech Sweden AB,,Micro,Low Profitability,Rapid Decline
5562564665,Br Karlsson Foder Aktiebolag,,Micro,Good Profitability,Medium Growth
5564639523,Br. Kauppi Transport AB,,Micro,Low Profitability,Rapid Decline
5562073790,Bra Vision Scandinavia AB,,Micro,Good Profitability,Rapid Decline
5564070034,Brahe Revisionsbyrå AB,,Micro,High Profitability,High Growth
5591870190,Brahmaki AB,,Micro,Good Profitability,High Growth
5591394332,Brand Metrics Sweden AB,,Micro,Low Profitability,High Growth
5566299946,Brandförebyggarna Gotland AB,,Micro,Good Profitability,Low Growth
5569703720,Brandsäkra Norden AB,,Micro,Good Profitability,Low Growth
5569349052,Brandworks AB,,Micro,Low Profitability,High Growth
5592522105,Braspenning Coatings Sweden AB,,Micro,Good Profitability,High Growth
