OrgNr,name,address,city,incorporation_date,email,homepage,segment,segment_name,revenue,profit,employees,SDI,DR,ORS,Revenue_growth,EBIT_margin,NetProfit_margin,analysis_year,seg_revenue,seg_ebit,year_rank,avg_growth,growth_range,growth_stage,digital_maturity,industry_cluster,fit_score_reason,company_size_category,employee_size_category,profitability_category,growth_category,digital_maturity_score,overall_potential_score,industry_name
5565600516,PAREXEL Sweden AB,Vasagatan 38,Stockholm,14.09.1998,,https://www.parexel.com,10002658,Forskning,67149,4649,35,67149.0,4649.0,5775.0,0.5515018484288354,0.06923409134908934,0.08600276995934414,,,,,,,,,,,Micro,Medium,Good Profitability,High Growth,50,1564.5077219448117,
5590466503,PARTIU AB,Bolandsgatan 15 g,Uppsala,11.01.2016,,,10007841,Tryckerier,15904,1045,4,15904.0,1045.0,1334.0,-0.04117682522457344,0.06570674044265594,0.08387826961770624,,,,,,,,,,,Micro,Small,Good Profitability,Declining,0,61.364548045206234,Printing
5565838017,PB Mark & Miljö AB,Älvsbyvägen 9 b,Värmdö,27.01.2000,info@pbmarkmiljo.se,https://www.pbmarkmiljo.se,10241708,Parkanläggningar,15367,2634,15,15367.0,2634.0,3317.0,0.07423977630199241,0.17140626016789223,0.2158521507125659,,,,,,,,,,,Micro,Medium,High Profitability,Low Growth,50,626.6535086747116,
5565622692,PB:s Håltagning Aktiebolag,Divisionsgatan 5,Västerås,11.11.1998,,https://www.pbshaltagning.se,10001202,Betonghåltagning,21713,2020,10,21713.0,2020.0,2581.0,0.3213046917787379,0.0930318242527518,0.11886888039423386,,,,,,,,,,,Micro,Small,Good Profitability,High Growth,50,1048.3955725787243,
5567161707,PBJ Musik AB,Saltmätargatan 5 4tr,Stockholm,23.11.2006,,,10002292,Evenemangsproduktioner,19651,13475,2,19651.0,13475.0,16960.0,1.967084402838593,0.6857157396570149,0.8630604040506844,,,,,,,,,,,Micro,Micro,High Profitability,High Growth,0,6632.049483739019,
5567761316,PE Plast AB,Margretelundsvägen 18,Värnamo,15.01.2009,info@peplast.se,https://peplast.se,10006310,"Plaster- Helfabrikat, beställningsarbeten",45459,2508,20,45459.0,2508.0,3153.0,0.11427310831678805,0.05517059328185838,0.06935920279812578,2024,45459.0,4006.0,1,0.08960032717462649,0.34982839290949885,Early Growth,High,Other,,Micro,Medium,Good Profitability,Medium Growth,50,436.22290149661615,
5566496815,PE-GE Minibuss i Växjö AB,Sjöuddevägen 6,Växjö,06.10.2003,,https://pegeminibuss.se,10001377,"Biluthyrning, bussuthyrning",63720,860,9,63720.0,860.0,1099.0,0.0468382920698549,0.01349654739485248,0.017247332077840554,,,,,,,,,,,Micro,Small,Low Profitability,Low Growth,50,163.49639866176847,
5567370050,PEA Logging AB,Tjärekulla 102,Torsås,04.09.2007,,https://pea-logging.se,10007014,Skogstjänster,15660,670,11,15660.0,670.0,851.0,0.34965095233991206,0.042784163473818644,0.054342273307790546,,,,,,,,,,,Micro,Medium,Low Profitability,High Growth,50,993.6269395343268,
5565213666,PEKÅ Plast AB,Gustavsborgsvägen 7,Perstorp,06.09.1995,,https://www.xn--pekplast-c0a.se,10003249,Gummivaror,105393,7045,35,105393.0,7045.0,8889.0,-0.015184361509278821,0.06684504663497576,0.08434146480316529,,,,,,,,,,,Small,Medium,Good Profitability,Declining,50,141.91519531424234,
5568594781,PG Dental AB,Backavägen 25,Malmö,13.07.2011,,https://www.tandvardshuset.se,10241639,"Kemikalier, industrikemikalier - tillverkning",33574,8056,13,33574.0,8056.0,10171.0,0.2991023061445597,0.23994757848335022,0.3029427533210222,2024,33574.0,10107.0,1,0.17709251391601943,0.3059752016827799,Early Growth,High,Manufacturing,,Micro,Medium,High Profitability,High Growth,50,1360.2086465697748,
5590382064,PG Etikett AB,Korrehusgatan 6,Skurup,01.12.2015,info@pgetikett.se,https://pgetikett.se,10241707,Pappersvaror - Produktion,31128,898,20,31128.0,898.0,1170.0,0.13089918256130795,0.028848625032125416,0.03758673862760216,,,,,,,,,,,Micro,Medium,Low Profitability,Medium Growth,50,411.94733898358334,
5566190665,PGK Service AB,Danska Vägen 136,Falköping,19.11.2001,info@pgkservices.net,https://www.pgkservices.net,10002558,"Elmotorer, generatorer",27811,7058,5,27811.0,7058.0,8849.0,0.24864185336506073,0.25378447376937185,0.3181834525907015,,,,,,,,,,,Micro,Small,High Profitability,High Growth,50,1268.6353453360814,
5590955000,PH Emballage AB,Furuhagavägen 2,Borrby,02.01.2017,,https://www.phemballage.se,10003358,Förpackningar - Industrin,18171,603,3,18171.0,603.0,774.0,-0.25332840236686394,0.03318474492322932,0.04259534422981674,,,,,,,,,,,Micro,Small,Low Profitability,Rapid Decline,50,-537.8137161090865,Packaging - Industry
5565806550,PH i Stockholm AB,Eriksbergsgatan 4,Stockholm,08.12.1999,,https://www.ph-inredningar.se,10003613,Järnvaror,25120,1314,5,25120.0,1314.0,1679.0,-0.21539230384807595,0.05230891719745223,0.0668391719745223,,,,,,,,,,,Micro,Small,Good Profitability,Rapid Decline,50,-395.1456666265593,
5567065205,PHD Sweden AB,Katarinavägen 9,Stockholm,29.06.2006,,https://www.phdmedia.com,10005431,Medieförmedling,143744,901,57,143744.0,901.0,1252.0,0.05306959706959713,0.006268087711487088,0.008709928762243989,,,,,,,,,,,Small,Large,Low Profitability,Low Growth,50,161.20357195271055,
5565715298,PIMAB Industri & Måleritjänst Aktiebolag,Kurödsvägen 24 c,Uddevalla,14.06.1999,info@pimab.se,https://www.pimab.se,10241691,Möbler - Produktion,15183,977,5,15183.0,977.0,1229.0,0.09624548736462102,0.0643482842652967,0.0809457946387407,,,,,,,,,,,Micro,Small,Good Profitability,Low Growth,50,414.0223865747943,
5569414377,PIXEL SPACE AB,Sundbyvägen 2,Huddinge,04.09.2013,,https://www.pixelspace.se,10001059,Datorer - Service,15999,796,9,15999.0,796.0,1036.0,-0.2358869041933327,0.049753109569348086,0.0647540471279455,,,,,,,,,,,Micro,Small,Low Profitability,Rapid Decline,50,-452.7944890599615,
5569589434,PJN Logistics & Consulting AB,Byvägen 14 b,Landvetter,16.01.2014,,https://www.pjnlogistics.se,10007325,Spedition,24901,781,4,24901.0,781.0,998.0,-0.20405945341217835,0.03136420224087386,0.040078711698325366,,,,,,,,,,,Micro,Small,Low Profitability,Rapid Decline,50,-419.1758754282612,
5566603485,PK Trailerteknik AB,Dockvallsgatan 11,Göteborg,17.04.2004,info@pktrailerteknik.se,https://www.pktrailerteknik.se,10006370,Plåtslagerier,34031,777,11,34031.0,777.0,986.0,0.5851227351064325,0.022832123651964385,0.02897358290969998,,,,,,,,,,,Micro,Medium,Low Profitability,High Growth,50,1532.4722243959923,
5564105764,PKT Profilkompaniet Aktiebolag,Tumstocksvägen 9 b,Täby,15.11.1990,info@profilkompaniet.se,https://www.profilkompaniet.se,10241641,Kläder - produktion,25164,809,11,25164.0,809.0,1096.0,-0.1652346989550506,0.03214910189159116,0.04355428389763154,,,,,,,,,,,Micro,Medium,Low Profitability,Rapid Decline,50,-320.1510826586486,
5562798685,PLS Produkter Aktiebolag,Fjärrvärmevägen 2,Skövde,16.06.1986,,https://pls.nu,10241639,"Kemikalier, industrikemikalier - tillverkning",122319,8311,29,122319.0,8311.0,8996.0,0.2209434640261918,0.06794529059263074,0.07354540177731995,,,,,,,,,,,Small,Medium,Good Profitability,High Growth,50,735.0276840470564,
5564749132,PM & Vänner AB,Västergatan 10,Växjö,20.10.1993,,https://pmrestauranger.se,10001879,Catering,59815,1537,60,59815.0,1537.0,1953.0,-0.036779980353950914,0.025695895678341553,0.032650672908133414,,,,,,,,,,,Micro,Large,Low Profitability,Declining,50,-15.060674189023402,
5566227582,PM Sweden AB,Transportgatan 7-9,Ängelholm,28.01.2002,info@pm-sweden.se,https://www.pm-sweden.se,10241650,Kosmetik - tillverkare och grossister,131963,7528,10,131963.0,7528.0,9509.0,-0.04846269216347954,0.05704629327917674,0.07205807688518752,,,,,,,,,,,Small,Small,Good Profitability,Declining,50,34.288910289243006,
5564503562,PMR MobiltelefoniAktiebolaget,Björklundavägen 7 a,Hässleholm,01.07.1992,,https://www.pmr.nu,10005015,"Ljudanläggningar, ljusanläggningar, bildanläggningar",54365,1456,20,54365.0,1456.0,1926.0,-0.018629167644457323,0.026781936907937093,0.035427205003218984,,,,,,,,,,,Micro,Medium,Low Profitability,Declining,50,33.017835658699425,
5590853189,PO Björke Entreprenad AB,Strandviksvägen 43,Hudiksvall,15.11.2016,,https://pobjorke.se,10005279,"Markentreprenörer, anläggningsentreprenörer",58242,835,18,58242.0,835.0,1139.0,0.20661293998218322,0.01433673294186326,0.019556333917104495,,,,,,,,,,,Micro,Medium,Low Profitability,High Growth,50,565.0197873101162,
5565315859,PO:s Akustikmontage Aktiebolag,Hässlebergsvägen 35,Hallsberg,14.05.1996,info@posakustikmontage.se,https://posakustikmontage.se,10008047,"Undertak, undertaksarbeten",18274,913,5,18274.0,913.0,1151.0,0.13320104179585757,0.049961694210353506,0.06298566269016088,,,,,,,,,,,Micro,Small,Low Profitability,Medium Growth,50,470.4525250155277,
5566939947,POBIO i Söderhamn AB,Västgötavägen 1,Söderhamn,15.12.2005,,https://www.pobio.se,10241768,Bränsle - grossist och detaljist,18451,1455,6,18451.0,1455.0,1854.0,0.20974298452661944,0.07885751449785919,0.10048235867974635,,,,,,,,,,,Micro,Small,Good Profitability,High Growth,50,734.0473750611966,Fuel - Wholesale and retail
5566879937,POGAB Plåt AB,Älvvägen 3,Älvängen,17.10.2005,,https://piaab.se,10006370,Plåtslagerier,108747,676,49,108747.0,676.0,908.0,0.07734297602536166,0.006216263437152289,0.008349655622683845,,,,,,,,,,,Small,Medium,Low Profitability,Low Growth,50,221.6699661562849,
5565393492,POLIMA AB,Industrigatan 23,Vetlanda,19.02.1997,,https://www.polima.se,10003613,Järnvaror,72682,2992,4,72682.0,2992.0,3813.0,0.0012122213957075356,0.041165625601937206,0.05246140722599819,,,,,,,,,,,Micro,Small,Low Profitability,Low Growth,50,118.62632249411186,
5568953300,POP Story AB,Banérgatan 28,Stockholm,05.06.2012,info@abbathemuseum.com,https://www.abbathemuseum.com,10241687,Museer,121938,4875,24,121938.0,4875.0,4875.0,0.42097351217181544,0.03997933375977956,0.03997933375977956,,,,,,,,,,,Small,Medium,Low Profitability,High Growth,50,1165.1869598289877,
5568134398,PP Hus & Bygg AB,Isac Dahls Väg 4,Årsunda,01.07.2010,,https://www.pphusbygg.se,10241708,Parkanläggningar,25395,979,13,25395.0,979.0,1244.0,-0.10969709718132103,0.03855089584563891,0.04898602087025005,,,,,,,,,,,Micro,Medium,Low Profitability,Rapid Decline,50,-165.30201583920532,
5565606000,PP Slakt AB,Granhagsvägen 10 a,Strömsbergs Bruk,24.09.1998,,https://www.stromsbergsslakteri.se,10004756,"Köttprodukter, slakteriprodukter",47403,537,11,47403.0,537.0,682.0,-0.03110884006131831,0.011328396936902728,0.014387275066978884,,,,,,,,,,,Micro,Medium,Low Profitability,Declining,50,-36.83260031103896,
5568026826,PPW Manufacturing AB,Strandgatan 6,Halmstad,22.03.2010,,https://www.ppw.nu,10241670,"Maskiner, produktion, fartyg och flygplan - agentur",47436,2810,1,47436.0,2810.0,3572.0,-0.168212663732487,0.05923770975630323,0.07530145880765664,,,,,,,,,,,Micro,Micro,Good Profitability,Rapid Decline,50,-259.8187949404594,
5566281068,PQ Geoteknik & Miljö AB,Järngatan 33,Lomma,17.05.2002,,https://pqab.se,10002658,Forskning,20696,3640,6,20696.0,3640.0,4574.0,-0.046355174638282204,0.17587939698492464,0.22100889060688056,,,,,,,,,,,Micro,Small,High Profitability,Declining,50,336.362295866606,
5564934189,PQ Sweden AB,Tegelbruksgatan 5,Skattkärr,16.09.1994,,https://paperprovince.com/medlem/pq-sweden-ab/,10241639,"Kemikalier, industrikemikalier - tillverkning",99818,9958,8,99818.0,9958.0,12515.0,0.0028029214679672343,0.09976156605021139,0.12537818830271094,,,,,,,,,,,Micro,Small,Good Profitability,Low Growth,50,269.16076379544654,
5567337067,PR Entertainment (I Stockholm) AB,Regeringsgatan 25,Stockholm,03.07.2007,,,10006148,Reklambyråer,115397,1454,26,115397.0,1454.0,7809.0,0.035247784117414804,0.012599980935379602,0.06767073667426363,,,,,,,,,,,Small,Medium,Low Profitability,Low Growth,0,119.90790513198603,
5565142949,PR-Plast AB,Odenskogsvägen 40,Östersund,14.06.1995,info@prplast.se,https://prplast.se,10003249,Gummivaror,25009,1124,19,25009.0,1124.0,1459.0,-0.20757287705956906,0.0449438202247191,0.058338997960734135,,,,,,,,,,,Micro,Medium,Low Profitability,Rapid Decline,50,-394.0101195871249,
5567037394,PRA International Sweden AB,Kolonivägen 1,Lund,10.05.2006,info@prahs.com,https://prahs.com,10002658,Forskning,112249,8726,92,112249.0,8726.0,10990.0,0.01036022250625579,0.07773788630633681,0.09790733102299352,,,,,,,,,,,Small,Large,Good Profitability,Low Growth,50,233.02589453148147,
5593267627,PREFATECH AB,Ygsbovägen 135,Ljusdal,08.07.2021,,,10003249,Gummivaror,15180,1429,8,15180.0,1429.0,1815.0,0.11371973587674256,0.09413702239789196,0.11956521739130435,,,,,,,,,,,Micro,Small,Good Profitability,Medium Growth,0,519.6798456865862,
5591322523,PREMON AB,Sänneholmsvägen 4,Växjö,06.11.2017,,https://www.premon.se,10002619,Entreprenadmaskinsarbeten,86836,3448,26,86836.0,3448.0,4446.0,1.0662938726948243,0.03970703394905339,0.05119996314892441,,,,,,,,,,,Micro,Medium,Low Profitability,High Growth,50,2777.7193566096944,
5591589857,PRM Skog AB,Strömsnäs 143,Stugun,15.05.2018,,,10007014,Skogstjänster,23118,1011,8,23118.0,1011.0,1297.0,0.008418756815703476,0.04373215676096548,0.05610346915823168,,,,,,,,,,,Micro,Small,Low Profitability,Low Growth,0,130.43507894167237,
5569739377,PROJiGO AB,Torsgatan 24,Hässleholm,09.06.2014,,https://projigo.com,10003235,"Guld, silver, ädelstenar",27991,1946,7,27991.0,1946.0,2461.0,-0.010499151583710398,0.06952234646850773,0.08792111750205424,,,,,,,,,,,Micro,Small,Good Profitability,Declining,50,160.12796471199331,
5567874747,PROMINOVA AB,Södra Stationsvägen 6,Bollebygd,20.08.2009,,https://www.recyclingteknik.se,10241670,"Maskiner, produktion, fartyg och flygplan - agentur",15200,1698,2,15200.0,1698.0,2182.0,-0.5735129068462401,0.11171052631578947,0.14355263157894738,,,,,,,,,,,Micro,Micro,Good Profitability,Rapid Decline,50,-1141.9679513261265,
5566321468,PS Auction AB,Argongatan 6,Mölndal,30.08.2002,,https://psauction.se,10241790,Auktioner,129961,502,40,129961.0,502.0,507.0,0.21197228413425218,0.0038626972707196776,0.0039011703511053317,,,,,,,,,,,Small,Medium,Low Profitability,High Growth,50,552.4123560124297,
5567600282,PS Communication Sweden AB,Torsgatan 4,Stockholm,19.06.2008,,https://psoccasion.se,10006148,Reklambyråer,27333,1493,0,27333.0,1493.0,1881.0,-0.2477708058124174,0.05462261734899206,0.06881791241356602,,,,,,,,,,,Micro,Micro,Good Profitability,Rapid Decline,50,-470.3021386585633,
5567841258,PS Inkasso & Juridik AB,Lindholmspiren 7 4tr,Göteborg,16.06.2009,,https://psfinancegroup.com,10004391,"Inkassoverksamhet, kreditupplysningsverksamhet",113223,2809,39,113223.0,2809.0,3652.0,0.23759919550532316,0.02480944684383915,0.032254930535315265,,,,,,,,,,,Small,Medium,Low Profitability,High Growth,50,668.8046633729058,
5565980850,PS Skylt & Inredning AB,Norr Mälarstrand 34,Stockholm,09.10.2000,,https://psskyltinredning.se,10007092,"Skyltar, skyltställ",51282,563,23,51282.0,563.0,779.0,0.1532856564566185,0.01097851097851098,0.01519051519051519,,,,,,,,,,,Micro,Medium,Low Profitability,Medium Growth,50,423.2886235878237,
5560376138,PTS Askeroth Aktiebolag,Olof Asklunds Gata 17,Västra Frölunda,26.09.1938,,https://www.ptsask.se,10003144,Företagsprofilering,45215,1115,10,45215.0,1115.0,1452.0,-0.25662567407602266,0.02465995797854694,0.032113236757713146,,,,,,,,,,,Micro,Small,Low Profitability,Rapid Decline,50,-567.3012527436894,
5591582480,PV Home AB,Eskilstunavägen 38,Strängnäs,07.05.2018,,https://www.pvhome.net,10241746,Textilier - Partihandel,17914,1477,3,17914.0,1477.0,1889.0,0.10077424112080613,0.08244948085296416,0.10544825276320197,,,,,,,,,,,Micro,Small,Good Profitability,Medium Growth,50,470.60408993442576,Textiles - Wholesale
5569664971,PW World i Katrineholm AB,Österleden 6,Katrineholm,26.03.2014,,,10005015,"Ljudanläggningar, ljusanläggningar, bildanläggningar",65702,1741,10,65702.0,1741.0,2194.0,0.009914382772030716,0.02649843231560683,0.03339319959818575,,,,,,,,,,,Micro,Small,Low Profitability,Low Growth,0,91.19629271909388,
5566803630,PW World i Norrtälje AB,August Strindbergs Gata 3,Norrtälje,10.05.2005,,,10005015,"Ljudanläggningar, ljusanläggningar, bildanläggningar",91743,4887,12,91743.0,4887.0,6161.0,0.02123893805309729,0.053268369248880024,0.06715498730148349,,,,,,,,,,,Micro,Medium,Good Profitability,Low Growth,0,186.49762575494327,
5567420194,Paclab AB,Cylindervägen 18 8tr,Nacka Strand,05.11.2007,,https://www.paclab.se,10007841,Tryckerier,18884,1081,2,18884.0,1081.0,1369.0,0.016635262449528954,0.05724422791781402,0.07249523406058038,,,,,,,,,,,Micro,Micro,Good Profitability,Low Growth,50,197.24593591835745,Printing
5563308047,PacsOn AB,Barnarpsgatan 39 d,Jönköping,17.10.1988,,https://www.pacson.se,10241721,Reseeffekter,51350,14843,22,51350.0,14843.0,14843.0,0.5105606871800905,0.28905550146056475,0.28905550146056475,,,,,,,,,,"Score: 2

Justification: PacsOn AB is part of OptiGroup, a large European distribution group, which means it is not independently family or founder-owned and is part of a larger group. While it appears to be a stable and established business with a significant presence in Sweden, the fact that it is part of a larger group suggests limited openness to new owners or partners. Additionally, there is no explicit mention of interest in new ownership or partnerships on the website.",Micro,Medium,High Profitability,High Growth,100,2024.1688466016383,
5564382967,PacsOn Papperspartner AB,Lagergatan 28,Skellefteå,11.12.1991,,https://pacson.se,10241721,Reseeffekter,90004,823,20,90004.0,823.0,1094.0,-0.04911624565518258,0.009144038042753655,0.012155015332651882,,,,,,,,,,,Micro,Medium,Low Profitability,Declining,50,-87.2055090310723,
5592089923,Pagoda Logistics AB,Raholmsvägen 100,Alnö,12.06.2019,,https://www.pagodalog.com,10007325,Spedition,19426,626,3,19426.0,626.0,793.0,0.4723359102622404,0.03222485328940595,0.040821579326675586,,,,,,,,,,,Micro,Small,Low Profitability,High Growth,50,1273.9504738791159,
5569290801,Palantir Technologies Sweden AB,Kungsgatan 10 Room 3009,Stockholm,16.04.2013,,,10006148,Reklambyråer,93540,2581,26,93540.0,2581.0,3591.0,0.3021326354474081,0.02759247380799658,0.03838999358563182,,,,,,,,,,,Micro,Medium,Low Profitability,High Growth,0,824.5466231385117,
5592465461,Pale Blue Dot Advisors AB,Monbijougatan 17 b,Malmö,05.03.2020,,,10006804,Riskkapitalbolag,19622,3016,8,19622.0,3016.0,3894.0,0.2530812951018584,0.15370502497197025,0.19845071858118438,,,,,,,,,,,Micro,Small,High Profitability,High Growth,0,1017.0148551845716,
5562803311,Pallpoolen i Stockholm Aktiebolag,Prästkragens Väg 26-28,Saltsjö-Boo,01.10.1986,,https://www.pallpoolen.se,10003358,Förpackningar - Industrin,17461,1916,2,17461.0,1916.0,2384.0,0.040708070091786785,0.10973025599908368,0.13653284462516466,,,,,,,,,,,Micro,Micro,Good Profitability,Low Growth,50,388.6394677271762,Packaging - Industry
5569402273,Palma Totalentreprenad AB,Frejgatan 20,Stockholm,26.08.2013,,https://www.palmabygg.se,10241613,"Hushållsutrustningar, vitvaror - grossister",59668,2586,40,59668.0,2586.0,3278.0,-0.10570884728945906,0.04333981363544949,0.05493731983642824,,,,,,,,,,,Micro,Medium,Low Profitability,Rapid Decline,50,-143.2734141350239,
5567620884,Palmenco AB,Trandaredsgatan 1 b,Borås,10.07.2008,info@palmenco.se,https://www.palmenco.se,10002459,Elektronik - Produktionsutrustningar,85960,4788,16,85960.0,4788.0,6031.0,-0.12443851411226658,0.05570032573289902,0.07016053978594695,,,,,,,,,,,Micro,Medium,Good Profitability,Rapid Decline,50,-159.1305709484189,
5592465263,Pana Dora Sweden AB,Smedjegatan 3,Emmaboda,05.03.2020,,https://panadora.se,10241639,"Kemikalier, industrikemikalier - tillverkning",16749,2957,6,16749.0,2957.0,3725.0,1.333704890622823,0.1765478536032002,0.22240133739327722,,,,,,,,,,,Micro,Small,High Profitability,High Growth,50,3788.173733065058,
5562993732,Panda Fyrverkerier i Sverige AB,Lerdal 20,Kållekärr,14.07.1987,,https://fyrverkerimastarna.se,10241639,"Kemikalier, industrikemikalier - tillverkning",29673,629,6,29673.0,629.0,815.0,-0.018327984914149553,0.02119772183466451,0.02746604657432683,,,,,,,,,,,Micro,Small,Low Profitability,Declining,50,19.748524801287395,
5561775254,Panea Aktiebolag,Pontonjärgatan 37,Stockholm,01.01.1973,,https://www.panea.se,10006767,"Restaurangutrustningar, storköksutrustningar",135762,2025,25,135762.0,2025.0,2777.0,-0.192877738473886,0.014915808547310736,0.020454913746114523,,,,,,,,,,,Small,Medium,Low Profitability,Rapid Decline,50,-432.0654198164382,
5591994503,Panoptes Sweden AB,Björns Trädgårdsgränd 1 7tr,Stockholm,20.03.2019,info@actapublica.se,https://actapublica.se,10241694,Nyhetsservice och telegrambyråer,49108,4290,12,49108.0,4290.0,4663.0,0.1680700252128824,0.08735847519752382,0.09495397898509408,,,,,,,,,,,Micro,Medium,Good Profitability,Medium Growth,50,651.1940210260157,
5567266787,Pantaenius AB,Hamngatan 25,Marstrand,20.03.2007,,https://www.pantaenius.com,10003406,Försäkringar,23501,3449,12,23501.0,3449.0,4405.0,0.1487437677192296,0.14675971235266586,0.18743883239011105,,,,,,,,,,,Micro,Medium,Good Profitability,Medium Growth,50,751.3174526797386,
5567086201,Papera Sol. AB,Gårdsvägen 4 e,Luleå,16.08.2006,,,10241647,"Kontors-, kopieringsmaskiner",24752,3764,6,24752.0,3764.0,4827.0,-0.09631252281854696,0.15206851971557853,0.19501454427925016,,,,,,,,,,,Micro,Small,High Profitability,Declining,0,139.4518722425789,
5566566187,Pappelina AB,Krontallsvägen 26,Falun,26.02.2004,info@pappelina.com,https://www.pappelina.com,10004257,Industridesigners,47914,1683,27,47914.0,1683.0,1699.0,-0.04260080725732329,0.03512543306757941,0.03545936469507868,,,,,,,,,,,Micro,Medium,Low Profitability,Declining,50,-6.068650474359728,
5563231132,Pappersgrossisten i Jönköping Aktiebolag,Momarken 12,Jönköping,03.05.1988,,https://www.pg24.se,10003358,Förpackningar - Industrin,91962,4166,13,91962.0,4166.0,5284.0,0.10091940813101563,0.045301320110480416,0.05745851547378265,,,,,,,,,,,Micro,Medium,Low Profitability,Medium Growth,50,378.2817256037401,Packaging - Industry
5562106574,Pappman AB,Stocksättersvägen 1,Hallsberg,01.01.1981,,https://www.pappman.com,10241619,Insatsvaror - grossister,27582,627,8,27582.0,627.0,799.0,-0.0721878363832078,0.022732216663041115,0.028968167645565947,,,,,,,,,,,Micro,Small,Low Profitability,Declining,50,-111.07009430041674,
5567148506,Parameter Revision AB,Sankt Eriksgatan 63,Stockholm,07.11.2006,info@parameterrevision.se,https://www.parameterrevision.se,10241727,Skatterådgivning,30581,6942,17,30581.0,6942.0,8784.0,0.09983815860456757,0.22700369510480364,0.28723717340832544,2024,30581.0,8712.0,1,0.06224454938370336,0.12692393004375535,Early Growth,High,Other,,Micro,Medium,High Profitability,Low Growth,50,829.681086773428,
5564849767,Paranova Läkemedel Aktiebolag,,Stockholm,28.11.1994,info@paranova.se,https://paranova.com,10241787,"Apoteksvaror, läkemedel - Partihandel",95749,1950,0,95749.0,1950.0,2464.0,-0.7464865179725064,0.02036574794514825,0.02573395022402323,,,,,,,,,,,Micro,Micro,Low Profitability,Rapid Decline,50,-1802.5625525683954,"Pharmacy goods, medicines - Wholesale"
5568538333,Paraply Produktion AB,Blekingegatan 1,Karlskrona,24.05.2011,info@paraplyproduktion.se,https://paraplyproduktion.se,10002292,Evenemangsproduktioner,75355,713,27,75355.0,713.0,1042.0,0.1778819851504494,0.009461880432618938,0.013827881361555305,,,,,,,,,,,Micro,Medium,Low Profitability,Medium Growth,50,481.04805145767085,
5565347456,Parfums Christian Dior AB,,Stockholm,15.10.1996,,https://www.dior.com,10241650,Kosmetik - tillverkare och grossister,124078,5443,20,124078.0,5443.0,6906.0,0.16498601017783043,0.043867567175486386,0.05565853737165331,,,,,,,,,,,Small,Medium,Low Profitability,Medium Growth,50,534.944138383292,
5565719027,Parfusale AB,Västertorg 3,Uppsala,07.06.1999,info@parfusale.se,https://parfusale.se,10241783,Agenturhandel-övrig,59028,7116,4,59028.0,7116.0,8988.0,0.09668549346016642,0.12055295791827607,0.1522667208782273,2024,59028.0,8329.0,1,0.09793696183936024,0.014901708703839223,Growth,High,Trade,"**Score: 5**

**Justification:** Parfusale AB is a family-driven business with over 50 years of experience, indicating stability and establishment in its field. It is not part of a large group and operates independently, serving as a distributor for international manufacturers. The company is involved in the food and cosmetics industries, which are not typically excluded sectors. Additionally, their openness to partnerships with international manufacturers and their role as a regulatory and development consultant suggest a potential openness to new owners or partners.",Micro,Small,Good Profitability,Low Growth,100,568.2436984461062,
5567468953,Pari Plast AB,Ålegårdsgatan 5,Mölndal,18.12.2007,,https://www.pariplast.se,10003249,Gummivaror,47137,1856,19,47137.0,1856.0,2363.0,0.056646491817978095,0.03937458896408342,0.0501304707554575,,,,,,,,,,,Micro,Medium,Low Profitability,Low Growth,50,252.6705444551538,
5593155772,Parkell Europe AB,Finvids Väg 10,Upplands Väsby,03.05.2021,,,10241673,Medicinteknisk utrustning - produktion,15769,1623,1-4,15769.0,1623.0,2040.0,0.19816123394878815,0.10292345741645,0.1293677468450758,,,,,,,,,,,Micro,Micro,Good Profitability,Medium Growth,0,752.7511509130953,
5568433196,Parsell AB,Schillers Väg 2,Uddevalla,24.02.2011,info@risberglogistik.se,https://www.risbergs.se,10241705,Paketering,20190,1172,11,20190.0,1172.0,1501.0,0.2711704337971417,0.05804853888063398,0.07434373452204061,,,,,,,,,,,Micro,Medium,Good Profitability,High Growth,50,835.5979066944392,
5562901206,Parsells Revisionsbyrå Aktiebolag,Floragatan 10 b,Stockholm,14.01.1987,,https://www.parsells.se,10006791,Revision,16440,3064,12,16440.0,3064.0,3870.0,-0.032884287311018334,0.18637469586374697,0.2354014598540146,,,,,,,,,,,Micro,Medium,High Profitability,Declining,50,396.26712138182154,
5563489623,Partex Marking Systems Nordic AB,Tore Lööfs Gata 2,Gullspång,23.02.1989,,https://www.partex.se,10003249,Gummivaror,60988,3234,7,60988.0,3234.0,4125.0,-0.01384127805445956,0.053026824949170326,0.06763625631271726,,,,,,,,,,,Micro,Small,Good Profitability,Declining,50,110.61633723677691,
5591448765,Partille Kyltransport AB,Långavallsgatan 8,Gunnilse,12.01.2018,info@partillekyltransport.se,https://www.partillekyltransport.se,10241779,Detaljhandel - annat,21500,1691,28,21500.0,1691.0,2068.0,-0.09071685345739056,0.07865116279069767,0.0961860465116279,,,,,,,,,,,Micro,Medium,Good Profitability,Declining,50,-17.61047666673224,
5591677546,Partille Tand och Implantat Klinik AB,Gamla Kronvägen 68 c,Partille,13.08.2018,,https://partilletandlakare.se,10241740,Tandläkare,16850,1134,8,16850.0,1134.0,1519.0,-0.11095868727905878,0.06729970326409496,0.09014836795252225,,,,,,,,,,,Micro,Small,Good Profitability,Rapid Decline,50,-96.60533503740953,
