OrgNr,name,address,city,incorporation_date,email,homepage,segment,segment_name,revenue,profit,employees,SDI,DR,ORS,Revenue_growth,EBIT_margin,NetProfit_margin,analysis_year,seg_revenue,seg_ebit,year_rank,avg_growth,growth_range,growth_stage,digital_maturity,industry_cluster,fit_score_reason,company_size_category,employee_size_category,profitability_category,growth_category,digital_maturity_score,overall_potential_score
5560994385,"Wästgöta Plast Aktiebolag","Plåtgatan 3","Smålandsstenar",26.08.1965,,https://www.wastgota-plast.se,10241585,"Förpackningar",20951,1490,14,20951.0,1490.0,1885.0,-0.127986348122867,0.0711183237076989,0.0899718390530285,,,,,,,,,,,Micro,Medium,"Good Profitability","Rapid Decline",50,-129.61768353792
5565037354,"WITOMA AB","Spjuthult 48","Töllsjö",11.01.1995,,https://pallramspecialisten.se,10241585,"Förpackningar",15122,651,3,15122.0,651.0,828.0,-0.396568236233041,0.0430498611294802,0.0547546620817352,,,,,,,,,,,Micro,Small,"Low Profitability","Rapid Decline",50,-871.258132758901
5561047290,"Troedsson & Nilsson Aktiebolag","Gyllenlundsvägen 12","Bjärnum",04.07.1966,,https://www.troedsson-nilsson.se,10241585,"Förpackningar",30941,2755,8,30941.0,2755.0,3485.0,-0.200697494187548,0.0890404317895349,0.112633722245564,,,,,,,,,,,Micro,Small,"Good Profitability","Rapid Decline",50,-266.565303495034
5569262438,"TreForm Packaging AB","Axeltoftavägen 170",Landskrona,18.03.2013,,https://treform.se,10241585,"Förpackningar",127410,4522,28,127410.0,4522.0,5739.0,0.182678919521025,0.0354917196452398,0.045043560160113,,,,,,,,,,,Small,Medium,"Low Profitability","Medium Growth",50,558.245122915661
5562120476,"Torslanda Emballage AB","Hangarvägen 7",Torslanda,01.01.1981,info@torslandaemballage.se,https://www.torslandaemballage.se,10241585,"Förpackningar",22582,3674,10,22582.0,3674.0,4646.0,0.128874225154969,0.162695952528563,0.205739084226375,,,,,,,,,,,Micro,Small,"High Profitability","Medium Growth",50,741.481899208829
5565121786,"Tepro Machine & Pac System AB","Vinkelvägen 10",Torsby,12.04.1995,,https://www.tepro.nu,10241585,"Förpackningar",76086,7938,53,76086.0,7938.0,10085.0,0.182690065751636,0.104329311568488,0.132547380595642,2023,76086.0,13139.0,1,0.102509232042733,0.172894257356878,Growth,High,Other,,Micro,Large,"Good Profitability","Medium Growth",50,730.238658300311
5562968908,"TERAB AB","Grafitvägen 3","Trollhättan",23.04.1987,,https://www.terab.se,10241585,"Förpackningar",48962,7479,12,48962.0,7479.0,9424.0,-0.305848160487701,0.152751113108125,0.192475797557289,,,,,,,,,,,Micro,Medium,"High Profitability","Rapid Decline",50,-370.120213448941
5562072727,"Svensson Wire and Cable Packaging AB","Hamnvägen 1",Falkenberg,27.11.1980,,https://www.svenssongroup.se,10241585,"Förpackningar",73101,3517,20,73101.0,3517.0,4801.0,-0.643084179226905,0.0481115169423127,0.0656762561387669,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-1474.74890321148
5569862740,"Svenska Badtunnor AB","Lunda Byväg 4","Hamrångefjärden",14.10.2014,,https://svenskabadtunnor.se,10241585,"Förpackningar",21072,1272,5,21072.0,1272.0,1648.0,0.0029509757258448,0.0603644646924829,0.0782080485952923,,,,,,,,,,,Micro,Small,"Good Profitability","Low Growth",50,170.841281045819
5567397459,"Skandro AB","Skruvgatan 7","Smålandsstenar",11.10.2007,,https://skandro.se,10241585,"Förpackningar",76190,2103,11,76190.0,2103.0,2845.0,-0.296718512022892,0.027602047512797,0.0373408583803649,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-660.100686275237
5567650048,"SCANFILL AB",,Ystad,04.09.2008,,https://www.scanfill.se,10241585,"Förpackningar",75430,4771,0,75430.0,4771.0,6103.0,0.075988188807897,0.0632506960095453,0.0809094524724911,,,,,,,,,,,Micro,Micro,"Good Profitability","Low Growth",50,360.785787043606
5564079621,"Quist Formplast AB","Långgatan 13",Anderstorp,24.10.1990,,https://www.almquistformplast.se,10241585,"Förpackningar",50601,611,13,50601.0,611.0,788.0,1.93186163740657,0.0120748601806288,0.0155728147665066,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,4872.467746468
5566816632,"Quadpak AB","Margretelundsvägen 7","Värnamo",10.06.2005,,https://quadpak.se,10241585,"Förpackningar",94014,8008,27,94014.0,8008.0,10179.0,0.242076336684679,0.0851788031569766,0.1082711085583,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,830.872884604138
5561453548,"Pronova Aktiebolag","Olofsdalsvägen 26",Halmstad,31.03.1971,info@pronova.se,https://www.pronovaab.se,10241585,"Förpackningar",45032,4188,22,45032.0,4188.0,5337.0,0.0332469081981506,0.0930005329543436,0.118515722153136,,,,,,,,,,,Micro,Medium,"Good Profitability","Low Growth",50,328.231182881235
5565179776,"PALLMASTER AB","Johans Väg 7",Landvetter,12.07.1995,,https://www.pallmaster.se,10241585,"Förpackningar",24833,1413,13,24833.0,1413.0,1593.0,-0.270261533940641,0.0569000926186929,0.0641485120605646,,,,,,,,,,,Micro,Medium,"Good Profitability","Rapid Decline",50,-520.841520804869
5567417794,"Nycopac AB","Eskilstunavägen 3","Nyköping",01.11.2007,info@nycopac.se,https://www.nycopac.se,10241585,"Förpackningar",41412,1600,5,41412.0,1600.0,2026.0,-0.293105508423946,0.0386361441128175,0.0489230174828552,,,,,,,,,,,Micro,Small,"Low Profitability","Rapid Decline",50,-623.56988077782
5567601959,"Nordgrens Trä & Lastpall AB","Karavanvägen 19","Sölvesborg",24.06.2008,,https://www.nordgrens.se,10241585,"Förpackningar",71166,7308,11,71166.0,7308.0,9355.0,-0.0120224344735673,0.102689486552567,0.131453222044235,,,,,,,,,,,Micro,Medium,"Good Profitability",Declining,50,239.3455451975
5560549270,"Nolato Cerbo AB","Verkmästarevägen 1-3","Trollhättan",01.12.1950,,https://www.nolato.com,10241585,"Förpackningar",26224,880,100-199,26224.0,880.0,-160.0,-0.19064226412765,0.0335570469798658,-0.0061012812690665,,,,,,,,,,,Micro,Large,"Low Profitability","Rapid Decline",50,-380.147482869461
5565048526,"Mårdträ Aktiebolag","Sinderstalpsvägen 6",Lindesberg,11.01.1995,info@mardtra.se,https://mardtra.se,10241585,"Förpackningar",43334,1399,16,43334.0,1399.0,1777.0,-0.0114066706209791,0.0322841187058661,0.0410070614298242,,,,,,,,,,,Micro,Medium,"Low Profitability",Declining,50,64.8019552122174
5561001701,"Mouldex Plast AB","Estrids Väg 17",Kristianstad,14.10.1965,,https://www.mouldex.se,10241585,"Förpackningar",130781,8064,35,130781.0,8064.0,10173.0,-0.055657850081956,0.0616603329229781,0.0777865286241885,,,,,,,,,,,Small,Medium,"Good Profitability",Declining,50,27.8331596025552
5567173827,"Modulpac Montering AB","Industrigatan 11",Lagan,11.12.2006,,https://www.modulpac.com,10241585,"Förpackningar",17422,1362,8,17422.0,1362.0,1721.0,0.00178253119429583,0.0781770175639995,0.0987831477442314,,,,,,,,,,,Micro,Small,"Good Profitability","Low Growth",50,212.442426895738
5565788501,"Micvac Aktiebolag","E a Rosengrens Gata 19","Västra Frölunda",26.11.1999,,https://www.micvac.com,10241585,"Förpackningar",100393,4625,17,100393.0,4625.0,4625.0,0.222605158681833,0.0460689490303109,0.0460689490303109,,,,,,,,,,,Small,Medium,"Low Profitability","High Growth",50,684.436251780358
5561626929,"Marka Pac Aktiebolag","Anders Anderssons Väg 12",Markaryd,01.01.1972,info@markapac.se,https://www.markapac.se,10241585,"Förpackningar",41083,866,11,41083.0,866.0,1003.0,-0.0328177601996374,0.0210792785337001,0.0244139911885695,,,,,,,,,,,Micro,Medium,"Low Profitability",Declining,50,-16.7434966648434
5567937874,"Ljungby Komposit AB","Vera Sandbergs Gata 10",Ljungby,18.11.2009,,https://ljungbykomposit.se,10241585,"Förpackningar",26364,1174,16,26364.0,1174.0,1174.0,0.343593925186016,0.0445304202700652,0.0445304202700652,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,982.876773640202
5568162381,"Lefab Production AB","Fabriksvägen 3","Älvängen",18.08.2010,,https://www.lefabproduction.se,10241585,"Förpackningar",124195,1223,13,124195.0,1223.0,1600.0,0.0438747636057994,0.00984741736784895,0.0128829663029913,,,,,,,,,,,Small,Medium,"Low Profitability","Low Growth",50,147.115939934121
5565380457,"Järnforsens Emballage AB","Industrivägen","Järnforsen",22.01.1997,,,10241585,"Förpackningar",28405,776,7,28405.0,776.0,1006.0,0.987892784659528,0.0273191339552896,0.0354162999471924,,,,,,,,,,,Micro,Small,"Low Profitability","High Growth",0,2538.10080903704
5567580252,"Ji-Ma Produkter AB","Skruvgatan 11","Smålandsstenar",15.05.2008,,https://ji-ma.se,10241585,"Förpackningar",49957,3290,13,49957.0,3290.0,4216.0,-0.220079932556905,0.0658566367075685,0.0843925776167504,,,,,,,,,,,Micro,Medium,"Good Profitability","Rapid Decline",50,-372.933347123342
5560893421,"JGA Emballage AB","Parkvägen 2",Skruv,02.10.1963,,https://jgaemballage.se,10241585,"Förpackningar",64870,1034,22,64870.0,1034.0,1368.0,-0.128630148026758,0.0159395714505935,0.0210883305071682,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-269.06426644041
5561901371,"Hällingsjö Träkonstruktioner Aktiebolag","Katrineforsliden 27","Hällingsjö",01.01.1975,,,10241585,"Förpackningar",45480,3511,23,45480.0,3511.0,4475.0,-0.117081788355885,0.0771987686895339,0.0983948988566403,,,,,,,,,,,Micro,Medium,"Good Profitability","Rapid Decline",0,-99.5938491658782
5560493677,"Husums Snickeri Aktiebolag","Järvedsvägen 74",Husum,03.02.1947,info@husumssnickeri.se,https://www.husumssnickeri.se,10241585,"Förpackningar",22752,938,5,22752.0,938.0,938.0,-0.258409387222947,0.0412271448663854,0.0412271448663854,,,,,,,,,,,Micro,Small,"Low Profitability","Rapid Decline",50,-530.398725891403
5565550935,"Herrljunga Emballage AB","Hudene Norra 1",Herrljunga,24.04.1998,,https://www.herrljungaemballage.se,10241585,"Förpackningar",25817,1665,6,25817.0,1665.0,2126.0,-0.315924748277689,0.0644923887361041,0.0823488399116861,,,,,,,,,,,Micro,Small,"Good Profitability","Rapid Decline",50,-616.016356353963
5566776562,"GLF TRÄAB AB",Skahus,"Sävsjöström",10.03.2005,info@s-traab.se,https://s-traab.se,10241585,"Förpackningar",72645,5141,36,72645.0,5141.0,6494.0,-0.145825249567886,0.0707688072131599,0.0893936265400234,,,,,,,,,,,Micro,Medium,"Good Profitability","Rapid Decline",50,-174.959493386815
5560583832,"G. Sjöquist Förpacknings Aktiebolag","Flädervägen 2",Hallstahammar,31.08.1953,,,10241585,"Förpackningar",32390,543,12,32390.0,543.0,701.0,-0.023132370238562,0.0167644334671195,0.0216424822476073,,,,,,,,,,,Micro,Medium,"Low Profitability",Declining,0,-15.8388669286062
5564800059,"Flugeby Golv, Färg & Trä AB","Tomasbacken 1",Vetlanda,29.12.1993,,https://flugeby.com,10241585,"Förpackningar",33152,1502,20,33152.0,1502.0,1925.0,-0.105884891310211,0.0453064671814672,0.0580658783783784,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-138.863180321859
5565585832,"Export Pak Lund AB","Kontorsvägen 12","Löddeköpinge",17.08.1998,,https://exportpak.se,10241585,"Förpackningar",16012,984,8,16012.0,984.0,1258.0,-0.229673818916578,0.0614539095678241,0.0785660754434174,,,,,,,,,,,Micro,Small,"Good Profitability","Rapid Decline",50,-408.009743371886
5562198829,"Epos Träindustri Aktiebolag","Rishöjden Rishöjdbron 340",Karlskoga,26.08.1982,,https://epostraindustri.se,10241585,"Förpackningar",69426,5849,8,69426.0,5849.0,7363.0,-0.183847645917828,0.0842479762624953,0.106055368305822,,,,,,,,,,,Micro,Small,"Good Profitability","Rapid Decline",50,-236.325609138331
5563615128,"Emballera i trä H.A AB","Baltzar Von Platens Väg 35",Forsvik,02.06.1989,info@emballera.se,https://www.emballera.se,10241585,"Förpackningar",38074,2654,7,38074.0,2654.0,3370.0,-0.0177493421392085,0.0697063612964228,0.0885118453537847,,,,,,,,,,,Micro,Small,"Good Profitability",Declining,50,142.487732893036
5561765750,"Edvardssons i Bredbyn AB","Prästbordet 203",Bredbyn,01.01.1973,info@edvardssons.com,https://www.edvardssons.com,10241585,"Förpackningar",26110,1285,14,26110.0,1285.0,2153.0,0.133492511395702,0.0492148602068173,0.0824588280352355,,,,,,,,,,,Micro,Medium,"Low Profitability","Medium Growth",50,469.333704006299
5567539522,"ELE Forsa Aktiebolag","Lundvägen 80",Forsa,13.03.2008,,https://www.elegroup.se/lastpall-emballage/,10241585,"Förpackningar",138578,4894,53,138578.0,4894.0,6242.0,-0.199965360967584,0.0353158510008804,0.04504322475429,,,,,,,,,,,Small,Large,"Low Profitability","Rapid Decline",50,-398.777329916758
5564762093,"Draken i Reftele Aktiebolag","Fabriksgatan 1",Reftele,12.11.1993,,https://www.draken.se,10241585,"Förpackningar",120589,4408,33,120589.0,4408.0,5838.0,-0.00833861006718584,0.0365539145361517,0.0484123759215185,,,,,,,,,,,Small,Medium,"Low Profitability",Declining,50,83.3397336724147
5562081173,"Bröderna Nordling Sågverk o Trävaruhandel Aktiebolag","Assargårdsvägen 19","Rävlanda",01.01.1981,,https://www.nordlingsemballage.com,10241585,"Förpackningar",42264,13071,10,42264.0,13071.0,16471.0,-0.170073637702504,0.309270300965361,0.389717016846489,,,,,,,,,,,Micro,Small,"High Profitability","Rapid Decline",50,360.597318157142
5566422753,"Björsereds Emballage AB","Björsered",Vessigebro,08.04.2003,,https://www.bjorseredsemballage.se,10241585,"Förpackningar",65272,8097,7,65272.0,8097.0,10274.0,-0.231759707166649,0.124050128692242,0.157402867998529,,,,,,,,,,,Micro,Small,"Good Profitability","Rapid Decline",50,-256.610766186018
5566154901,"BS Entreprenad AB","Bruksvägen 3",Hofors,01.10.2001,info@bsab.nu,https://bsab.nu,10241585,"Förpackningar",39481,2595,25,39481.0,2595.0,3285.0,-0.0535992521034591,0.065727818444315,0.0832045794179479,,,,,,,,,,,Micro,Medium,"Good Profitability",Declining,50,42.9201183521398
5566410899,"BICO Formplast AB","Konvaljvägen 4","Fjällbacka",05.03.2003,,https://www.bicoformplast.se,10241585,"Förpackningar",18713,1590,6,18713.0,1590.0,2019.0,0.0375935680621016,0.0849676695345482,0.107892908673115,,,,,,,,,,,Micro,Small,"Good Profitability","Low Growth",50,318.949876491624
5565420782,"BA-Emballage Abrahamsson Aktiebolag","Stallbackavägen 33","Trollhättan",03.06.1997,info@baemballage.se,https://www.baemballage.se,10241585,"Förpackningar",47000,5022,24,47000.0,5022.0,6375.0,0.103934233705226,0.106851063829787,0.13563829787234,2024,47000.0,8396.0,1,0.136575265790011,0.255143356232369,"Early Growth",High,Other,,Micro,Medium,"Good Profitability","Medium Growth",50,539.580743837533
5562831619,"Allpryl Torsten Ericsson Aktiebolag","Österlånggatan 32",Unnaryd,08.09.1986,,https://allpryl.se,10241585,"Förpackningar",18966,2414,10,18966.0,2414.0,3045.0,0.107633008234538,0.127280396498998,0.160550458715596,,,,,,,,,,,Micro,Small,"Good Profitability","Medium Growth",50,599.830926833841
5561542795,"Allbox & BHB AB","Backarydsvägen 11","Bräkne-Hoby",29.11.1971,info@allbox.se,https://www.allbox.se,10241585,"Förpackningar",120042,11140,45,120042.0,11140.0,14053.0,-0.300784594684327,0.0928008530347712,0.117067359757418,,,,,,,,,,,Small,Medium,"Good Profitability","Rapid Decline",50,-507.15924912389
5561190694,"Allan Danielssons Trävaru Aktiebolag","Tutaryd 4",Ljungby,28.08.1968,,https://allandanielsson.se,10241585,"Förpackningar",27749,1881,13,27749.0,1881.0,2389.0,-0.164664800264909,0.0677862265306858,0.0860931925474792,,,,,,,,,,,Micro,Medium,"Good Profitability","Rapid Decline",50,-229.627061835557
5562833151,"Alfta Pall Aktiebolag","Nordanå 130",Alfta,06.10.1986,,https://www.alftapall.se,10241585,"Förpackningar",25089,3065,10,25089.0,3065.0,3904.0,-0.237787094422166,0.122165092271513,0.15560604248874,,,,,,,,,,,Micro,Small,"Good Profitability","Rapid Decline",50,-276.49228287663
5561846238,"Aktiebolaget Kulleborn & Stenström","Varbergsvägen",Ullared,01.01.1973,info@kulleborn.se,https://www.kulleborn.se,10241585,"Förpackningar",94452,5889,24,94452.0,5889.0,6979.0,-0.0515820020283365,0.0623491297166815,0.0738893829670097,,,,,,,,,,,Micro,Medium,"Good Profitability",Declining,50,39.6539492208624
5569552705,"Advect AB","Djäkneböle 334","Umeå",18.12.2013,info@advect.se,https://advect.se,10241585,"Förpackningar",41373,4348,13,41373.0,4348.0,5485.0,-0.0188996917239744,0.105092693302395,0.132574384260266,,,,,,,,,,,Micro,Medium,"Good Profitability",Declining,50,228.085936446052
5566218607,"Advantek Eurasia Holdco AB","Esabvägen","Laxå",07.01.2002,,https://www.convolutor.se,10241585,"Förpackningar",41528,3181,27,41528.0,3181.0,4015.0,0.370696768656963,0.0765989212097862,0.0966817568869197,2023,41528.0,4015.0,1,0.26160249500874,0.224370582195869,"Early Growth",High,Other,,Micro,Medium,"Good Profitability","High Growth",50,1130.84304466687
5560853995,"Abector Aktiebolag",Blankaholm,Blankaholm,07.12.1962,info@abector.se,https://abector.se,10241585,"Förpackningar",24665,1837,9,24665.0,1837.0,2314.0,-0.0466527520098948,0.0744780052706264,0.0938171498074194,,,,,,,,,,,Micro,Small,"Good Profitability",Declining,50,82.1247956518289
5566402201,"Öströö Fårfarm Aktiebolag","Öströö 10","Tvååker",19.02.2003,info@ostroofarfarm.com,https://www.ostroofarfarm.com,10241625,"Jordbruk - boskap och djurhållning",17521,2480,14,17521.0,2480.0,3125.0,0.0263003748828492,0.141544432395411,0.178357399691798,,,,,,,,,,,Micro,Medium,"Good Profitability","Low Growth",50,432.155820695651
5592600182,"Österlen Kyckling AB","Sofielustvägen 20","Gärsnäs",17.06.2020,,,10241625,"Jordbruk - boskap och djurhållning",44107,1684,4,44107.0,1684.0,1939.0,-0.102385119459481,0.038179880744553,0.0439612759879384,,,,,,,,,,,Micro,Small,"Low Profitability","Rapid Decline",0,-160.402829287321
5569576050,"Östergård Kyckling AB","Gnalöv",Simrishamn,08.01.2014,,,10241625,"Jordbruk - boskap och djurhållning",52221,5043,1,52221.0,5043.0,6293.0,-0.113967219790288,0.0965703452633998,0.120507075697516,,,,,,,,,,,Micro,Micro,"Good Profitability","Rapid Decline",0,-43.3616338172209
5566235577,"Örumsgården Aktiebolag","Örumsvägen 317","Löderup",18.02.2002,,,10241625,"Jordbruk - boskap och djurhållning",29527,722,1,29527.0,722.0,855.0,0.402241534881512,0.0244521962949165,0.0289565482439801,,,,,,,,,,,Micro,Micro,"Low Profitability","High Growth",0,1066.80814544107
5569366817,"Ölands Kyckling AB","Kobbvägen 14","Mörbylånga",04.07.2013,,,10241625,"Jordbruk - boskap och djurhållning",73451,2663,8,73451.0,2663.0,3336.0,-0.151943748484604,0.0362554628255572,0.045418033791235,,,,,,,,,,,Micro,Small,"Low Profitability","Rapid Decline",0,-289.037086647616
5569566655,"Widéns Lantbruk AB","Smedby 326",Arboga,26.12.2013,,,10241625,"Jordbruk - boskap och djurhållning",58793,1223,8,58793.0,1223.0,1524.0,0.618839143124621,0.0208017961321926,0.0259214532342286,,,,,,,,,,,Micro,Small,"Low Profitability","High Growth",0,1599.24933064203
5569876161,"Värlingegårdens Kyckling AB","Bodarpsvägen 56-0",Trelleborg,23.10.2014,,,10241625,"Jordbruk - boskap och djurhållning",58893,3258,8,58893.0,3258.0,4077.0,-0.0873830037810699,0.0553206662931078,0.0692272426264582,,,,,,,,,,,Micro,Small,"Good Profitability",Declining,0,-80.0086112199051
5567647424,"Tåkerngrönt AB",Karlebytorp,"Väderstad",30.08.2008,,https://www.takerngront.se,10241625,"Jordbruk - boskap och djurhållning",15899,524,8,15899.0,524.0,590.0,-0.0505792428042517,0.0329580476759545,0.0371092521542235,,,,,,,,,,,Micro,Small,"Low Profitability",Declining,50,-31.5132403207432
5568240963,"Täljestad Lantbruk AB","Täljestad",Linghem,08.11.2010,,,10241625,"Jordbruk - boskap och djurhållning",56011,4661,8,56011.0,4661.0,5777.0,0.408691934307487,0.0832157968970381,0.10314045455357,2023,56011.0,11053.0,1,0.275432690955059,0.353456030970318,Growth,Low,Agriculture,,Micro,Small,"Good Profitability","High Growth",0,1229.90935551131
5591104707,"Tavlegårdens Ägg AB","Yttertavle 351","Umeå",28.04.2017,,,10241625,"Jordbruk - boskap och djurhållning",20621,1751,4,20621.0,1751.0,2182.0,0.104795070988481,0.0849134377576257,0.105814460986373,,,,,,,,,,,Micro,Small,"Good Profitability","Medium Growth",0,474.322824365267
5562743806,"Sörmlands Ägg Aktiebolag","Blacksta Kallvik",Flen,19.03.1986,,,10241625,"Jordbruk - boskap och djurhållning",41765,1986,6,41765.0,1986.0,2359.0,0.271810956484668,0.0475517778043817,0.0564827008260505,,,,,,,,,,,Micro,Small,"Low Profitability","High Growth",0,798.511248222623
5564622081,"Särestad Agro Aktiebolag","Särestad Kulegård",Falkenberg,10.02.1993,,,10241625,"Jordbruk - boskap och djurhållning",16333,3623,3,16333.0,3623.0,4409.0,0.145050476724621,0.221820853486806,0.269944284577236,,,,,,,,,,,Micro,Small,"High Profitability","Medium Growth",0,917.219158028568
5561955138,"Swedfarm Väst AB","Hästhovsvägen 1",Linghem,01.01.1977,,https://gimranas.se,10241625,"Jordbruk - boskap och djurhållning",16224,570,0,16224.0,570.0,570.0,-0.0140382862351869,0.0351331360946746,0.0351331360946746,,,,,,,,,,,Micro,Micro,"Low Profitability",Declining,50,65.2776846487192
5565834768,"Swedegg Aktiebolag","Ås 4",Linghem,12.01.2000,info@swedegg.se,https://www.swedegg.se,10241625,"Jordbruk - boskap och djurhållning",149844,9142,25,149844.0,9142.0,11195.0,0.119374887945975,0.0610101171885428,0.0747110328074531,,,,,,,,,,,Small,Medium,"Good Profitability","Medium Growth",50,463.837122836295
5566897087,"Svanhalla i Jämjö AB","Torsborgsvägen 6",Torhamn,07.11.2005,,,10241625,"Jordbruk - boskap och djurhållning",23906,2364,0,23906.0,2364.0,2981.0,-0.021048321048321,0.0988873086254497,0.124696728854681,,,,,,,,,,,Micro,Micro,"Good Profitability",Declining,0,194.657233942822
5564193471,"Sundfågel Aktiebolag","Bottorp 152","Vassmolösa",12.02.1991,,,10241625,"Jordbruk - boskap och djurhållning",45360,3465,2,45360.0,3465.0,4162.0,0.153963569756792,0.0763888888888889,0.0917548500881834,,,,,,,,,,,Micro,Micro,"Good Profitability","Medium Growth",0,575.994546614204
5567481402,"Stranda Kyckling AB","Torp 212","Mönsterås",03.01.2008,,,10241625,"Jordbruk - boskap och djurhållning",48659,1022,6,48659.0,1022.0,1124.0,-0.0805525112429614,0.021003308740418,0.0230995293779157,,,,,,,,,,,Micro,Small,"Low Profitability",Declining,0,-148.751358756358
5565598058,"Stjärnamo Kyckling AB","Bankebergs Gård 106",Ruda,23.09.1998,,,10241625,"Jordbruk - boskap och djurhållning",36303,1778,6,36303.0,1778.0,2128.0,-0.00134793133802813,0.048976668594882,0.0586177450899375,,,,,,,,,,,Micro,Small,"Low Profitability",Declining,0,119.162600642135
5564861176,"Stampo Aktiebolag","Stenta Gård",Katrineholm,02.05.1994,,,10241625,"Jordbruk - boskap och djurhållning",40266,735,4,40266.0,735.0,905.0,0.00233993826545853,0.0182536134704217,0.0224755376744648,,,,,,,,,,,Micro,Small,"Low Profitability","Low Growth",0,51.5845443397006
5567333140,"Småländsk Kyckling och Lamm AB","Värnanäs Egendom 101",Halltorp,02.07.2007,,,10241625,"Jordbruk - boskap och djurhållning",66921,3229,6,66921.0,3229.0,3983.0,0.114662624714759,0.0482509227297859,0.0595179390624767,,,,,,,,,,,Micro,Small,"Low Profitability","Medium Growth",0,407.451171111363
5591401830,"Colabit Produktion AB","Fabriksvägen 53",Norrsundet,18.12.2017,,https://www.colabitoil.com,10241643,"Kol- och raffinerade petroleumprodukter - tillverkning",39316,576,3,39316.0,576.0,576.0,-0.904151033552989,0.0146505239597111,0.0146505239597111,,,,,,,,,,,Micro,Small,"Low Profitability","Rapid Decline",50,-2211.1529839832
5568044449,"WILGO AB","Hästhovsvägen 6",Stenungsund,08.04.2010,info@wilgo.org,https://wilgo.se,10241641,"Kläder - produktion",38704,2021,20,38704.0,2021.0,2466.0,0.836488730723606,0.052216825134353,0.0637143447705664,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,2234.3606496449
5564045911,"TST Sweden AB","Segloravägen 22","Borås",05.09.1990,,https://tst-sweden.com,10241641,"Kläder - produktion",115584,14804,16,115584.0,14804.0,18891.0,0.12844144179326,0.128080011074197,0.16343957641196,2024,115584.0,19319.0,1,0.142519981601235,0.210011441877786,Established,High,Other,,Small,Medium,"Good Profitability","Medium Growth",50,654.092592168642
5564799590,"Skandilock Aktiebolag","Kyrkogatan 32",Svenljunga,11.01.1994,,https://skandilock.com,10241641,"Kläder - produktion",39730,1662,18,39730.0,1662.0,2213.0,-0.601983570426768,0.0418323684872892,0.0557009816259753,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-1387.7786798487
5564647856,"SES37 Protection AB",,Ystad,24.03.1993,info@newpac.se,https://www.newpac.se,10241641,"Kläder - produktion",109679,13622,4,109679.0,13622.0,17156.0,3.19775719534599,0.124198798311436,0.156420098651519,,,,,,,,,,,Small,Small,"Good Profitability","High Growth",50,8317.66418164356
5563836146,"SEA Trikå Aktiebolag","Storgatan 69",Ulricehamn,31.01.1990,,,10241641,"Kläder - produktion",72913,5470,13,72913.0,5470.0,7047.0,-0.0718222901152059,0.075020915337457,0.0966494315142704,,,,,,,,,,,Micro,Medium,"Good Profitability",Declining,0,8.17884555562767
5561287318,"Poseidon Diving Systems Aktiebolag","Beatrice Lesslies Gata 7","Västra Frölunda",09.09.1969,,https://poseidon.com,10241641,"Kläder - produktion",38566,3926,10,38566.0,3926.0,2926.0,0.198371760611522,0.101799512523985,0.0758699372504278,,,,,,,,,,,Micro,Small,"Good Profitability","Medium Growth",50,763.024597838767
5560447251,"Portia Aktiebolag","Palmgatan 16","Malmö",27.12.1944,,https://www.portia.se,10241641,"Kläder - produktion",17919,679,6,17919.0,679.0,817.0,-0.0650143490738325,0.0378927395501981,0.0455940621686478,,,,,,,,,,,Micro,Small,"Low Profitability",Declining,50,-55.259226309086
5564105764,"PKT Profilkompaniet Aktiebolag","Tumstocksvägen 9 b","Täby",15.11.1990,info@profilkompaniet.se,https://www.profilkompaniet.se,10241641,"Kläder - produktion",25164,809,11,25164.0,809.0,1096.0,-0.165234698955051,0.0321491018915912,0.0435542838976315,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-320.151082658649
5561897199,"Marbäck Tricot AB","Ulricehamnsvägen 11","Marbäck",01.01.1975,info@marbacktricot.se,https://www.marbacktricot.se,10241641,"Kläder - produktion",96904,11603,10,96904.0,11603.0,14761.0,0.176704876627162,0.119737059357715,0.152326013374061,2023,96904.0,18648.0,1,0.0797037370856694,0.44343777248668,Growth,High,Other,,Micro,Small,"Good Profitability","Medium Growth",50,753.847099962191
5560891219,"Londré Textiles AB","Företagsgatan 24","Borås",17.09.1963,,https://www.londretextiles.se,10241641,"Kläder - produktion",112604,925,13,112604.0,925.0,1220.0,-0.302787512538234,0.00821462825476892,0.0108344286171006,,,,,,,,,,,Small,Medium,"Low Profitability","Rapid Decline",50,-723.650700708662
