OrgNr,name,address,city,incorporation_date,revenue,profit,email,homepage,employees,segment,segment_name,revenue_per_employee,fit_score_reason_x,fit_score_reason_y,ai_score,ai_reason,ai_risk_factors
5561846238,Aktiebolaget Kulleborn & Stenström,Varbergsvägen,Ullared,01.01.1973,94452,5889,info@kulleborn.se,https://www.kulleborn.se,24.0,10241585,Förpackningar,3.9354999999999998,"Score: 5

Justification: Aktiebolaget Kulleborn & Stenström is a family-owned business, as indicated by its ownership by Pernilla Kulleborn, and is not part of a large group, fitting the first two criteria perfectly. The company has been established since ",,4,"Aktiebolaget Kulleborn & Stenström has a solid financial performance with a good revenue and profit margin. The company operates in the packaging segment, which is a growing industry. The fit score indicates a strong potential for a successful takeover or scale-up.",Dependency on a small number of key customers; Limited scalability due to being a family-owned business
5569552705,Advect AB,Djäkneböle 334,Umeå,18.12.2013,41373,4348,info@advect.se,https://advect.se,13.0,10241585,Förpackningar,3.1825384615384613,"Score: 4

Justification: Advect AB appears to be a family or founder-owned business, as there is no indication of it being part of a large group. It is a stable and established company with over 60 years in the packaging industry, suggesting a solid founda",,4,"Advect AB is a stable and established company with over 60 years in the packaging industry, indicating a solid foundation. The company has a good revenue and profit margin, making it an attractive target for potential scale-up or takeover.",Limited scalability due to being a family or founder-owned business; Potential challenges in integrating with a larger group due to long-standing independence
5564045911,TST Sweden AB,Segloravägen 22,Borås,05.09.1990,115584,14804,,https://tst-sweden.com,16.0,10241641,Kläder - produktion,7.224,"**Score: 4**

**Justification:** TST Sweden AB appears to be a family or founder-owned business, as indicated by the direct contact information for individuals rather than a corporate structure typical of large groups. The company is not part of a large gr",,4,"TST Sweden AB has a solid financial performance with a good revenue and profit margin. The company operates in the clothing production segment, which has growth potential in the Swedish market. The fit score indicates a strong alignment with potential investors' criteria.","Relatively small size with 16 employees, which may limit scalability potential; Lack of contact email on the website could indicate limited digital presence and communication capabilities"
5564799590,Skandilock Aktiebolag,Kyrkogatan 32,Svenljunga,11.01.1994,39730,1662,,https://skandilock.com,18.0,10241641,Kläder - produktion,2.207222222222222,"Score: 5

Justification: Skandilock is a family-owned business, which aligns well with the criteria of being family or founder-owned. It is not part of a large group, as it operates independently in Svenljunga, Sweden. The company has a long history and is",,4,"Skandilock has a solid financial performance with a good profit margin and revenue per employee. The company operates independently and has a long history in the industry, making it a stable investment option.",Limited online presence and lack of email contact may hinder communication and growth potential; Small size and limited scalability may pose challenges for scaling up operations
5561897199,Marbäck Tricot AB,Ulricehamnsvägen 11,Marbäck,01.01.1975,96904,11603,info@marbacktricot.se,https://www.marbacktricot.se,10.0,10241641,Kläder - produktion,9.6904,"Based on the provided website content, I would rate Marbäck Tricot AB a 4 for fit with the given criteria.

- **Family or founder owned**: The website does not explicitly state ownership details, but the long history since 1965 suggests potential family or",,4,"Marbäck Tricot AB has a strong financial performance with a decent revenue and profit margin. The company also has a good fit score based on its website content, indicating alignment with potential investor criteria.",Limited scalability due to small number of employees.; Potential ownership structure uncertainty may impact decision-making process.
5560891219,Londré Textiles AB,Företagsgatan 24,Borås,17.09.1963,112604,925,,https://www.londretextiles.se,13.0,10241641,Kläder - produktion,8.661846153846154,"Score: 4

Justification: Londré Textiles AB appears to be a family or founder-owned business, given its long history of over 50 years in the industry, and there is no indication that it is part of a large group. The company is well-established and operates",,4,"Londré Textiles AB is a well-established company with a long history in the textile industry, showing consistent revenue and profit. The company's fit score indicates it is likely a family or founder-owned business, making it an attractive target for a takeover or scale-up.",Limited online presence and lack of email contact may indicate outdated business practices.; Small number of employees could pose challenges in scaling up operations.
5564092749,Ivanhoe AB,Trikågatan 2,Gällstad,12.02.1991,55515,5798,,https://www.ivanhoe.se,13.0,10241641,Kläder - produktion,4.270384615384615,"**Score: 5**

**Justification:** Ivanhoe AB is a family-owned business, as indicated by the mention of ""Familjehantverk sedan 1946,"" suggesting a long-standing family tradition. The company is not part of a large group, as it emphasizes its independent pro",ERROR: AI failed,4,"Ivanhoe AB has a strong fit score of 5, indicating a well-established family-owned business with a long-standing tradition. The company's financial data shows consistent revenue and profit, making it an attractive target for scaling up.",Limited online presence with no listed email address on the website; Small number of employees may limit scalability potential
5564092749,Ivanhoe AB,Trikågatan 2,Gällstad,12.02.1991,55515,5798,,https://www.ivanhoe.se,13.0,10241641,Kläder - produktion,4.270384615384615,"**Score: 5**

**Justification:** Ivanhoe AB is a family-owned business, as indicated by the mention of ""Familjehantverk sedan 1946,"" suggesting a long-standing family tradition. The company is not part of a large group, as it emphasizes its independent pro",ERROR: AI failed,4,Ivanhoe AB has a strong financial performance with a healthy profit margin and revenue per employee. The company's long-standing family tradition and independence make it an attractive target for a potential takeover or scale-up.,Limited online presence with no email listed on the website; Small number of employees may limit scalability potential
5564934189,PQ Sweden AB,Tegelbruksgatan 5,Skattkärr,16.09.1994,99818,9958,,https://paperprovince.com/medlem/pq-sweden-ab/,8.0,10241639,"Kemikalier, industrikemikalier - tillverkning",12.47725,"Score: 1

Justification: The provided website content does not contain any specific information about PQ Sweden AB, such as ownership structure, industry, business stability, or openness to new owners/partners. Without this information, it is impossible to",,2,"The company has a decent revenue and profit margin, but the lack of specific information on their website makes it difficult to fully assess their potential as a takeover target.",Limited information available on the company's website; Small number of employees
5568594781,PG Dental AB,Backavägen 25,Malmö,13.07.2011,33574,8056,,https://www.tandvardshuset.se,13.0,10241639,"Kemikalier, industrikemikalier - tillverkning",2.5826153846153845,"**Score: 4**

**Justification:** PG Dental AB, operating as Tandvårdshuset, appears to be a family or founder-owned business, as indicated by the personalized and community-focused language on their website. The business is not part of a large group, and i",,4,"PG Dental AB, operating as Tandvårdshuset, appears to be a family or founder-owned business, as indicated by the personalized and community-focused language on their website. The business is not part of a large group, making it a potentially attractive target for a takeover or scale-up.",Limited financial data available for analysis; Potential dependency on key personnel or founders
5563183259,Naturkosmetikkompaniet Naturkosmos AB,Ullevi Enestorp 3,Gamleby,03.03.1988,32373,1675,info@naturkosmos.se,https://naturkosmos.se,11.0,10241639,"Kemikalier, industrikemikalier - tillverkning",2.9429999999999996,"**Score: 4**

**Justification:** Naturkosmetikkompaniet Naturkosmos AB appears to be a family or founder-owned business, as there is no indication of it being part of a larger group. The company operates in the natural and organic cosmetics industry, which",,4,Naturkosmetikkompaniet Naturkosmos AB is a well-established company with a solid financial performance and a niche focus on natural and organic cosmetics. The company's fit score indicates a good alignment with potential investors' interests.,Limited scalability due to niche market focus; Dependency on founder or key personnel
5566076880,Lagotech AB,Metodvägen 14,Mölnlycke,08.03.2001,66938,1067,,https://lagotech.se,11.0,10241639,"Kemikalier, industrikemikalier - tillverkning",6.085272727272727,"**Score: 4**

**Justification:** Lagotech AB appears to be a family or founder-owned business, as there is no indication of it being part of a large group. The company is established, specializing in polyurethane solutions, and shows potential for scaling ",,4,"Lagotech AB is a well-established company with a niche focus on polyurethane solutions, making it an attractive target for scaling up. The company's financial data shows consistent revenue and profit, indicating stability and growth potential.","Reliance on a specific segment (polyurethane solutions) may limit diversification opportunities; Limited information available on the company's website, including contact details and email address"
5560436262,Habia Teknofluor Aktiebolag,Brantshammar,Knivsta,06.04.1944,139465,11569,info@habiateknofluor.se,https://www.habiateknofluor.se,55.0,10241639,"Kemikalier, industrikemikalier - tillverkning",2.535727272727273,"**Score: 2**

**Justification:** Habia Teknofluor Aktiebolag is part of the Smiths Group, a large global entity, which disqualifies it from being considered a family or founder-owned business or a standalone SME. While the company is well-established and o",,2,"Habia Teknofluor Aktiebolag is part of a large global entity, which reduces its attractiveness as a potential takeover/scale-up target for an SME investor. The company has a decent revenue and profit margin, but its affiliation with a larger group may limit potential growth opportunities.",Affiliation with a larger global entity may limit decision-making autonomy and growth potential for an SME investor; Limited information available on the company's growth strategy and future plans
5566249230,Emutec AB,Hjälmarsnäsvägen 4 a,Kristinehamn,11.03.2002,76104,597,,https://seelution.se,4.0,10241639,"Kemikalier, industrikemikalier - tillverkning",19.026,"**Score: 4**

**Justification:** Seelution AB, which acquired Emutec AB, is a privately owned company, indicating a strong fit for the family or founder-owned criterion. It is not part of a large group, and its focus on sustainable and biobased raw materia",,4,"Emutec AB has a strong fit with Seelution AB, a privately owned company, indicating a good match for a potential takeover. The company's focus on sustainable and biobased raw materials aligns well with current market trends. The revenue per employee is also relatively high, indicating efficiency.",Small number of employees (4.0); Relatively low revenue and profit compared to potential scale-up targets
5567819957,Xella Sverige AB,Hufvudsta Gård Sjögaraget,Solna,05.05.2009,62598,786,,https://www.xella.se,7.0,10241638,"Kemikalier, industrikemikaleier - grossist",8.942571428571428,ERROR: Website could not be scraped,,2,"The company has a low revenue and profit margin, but a decent revenue per employee. The website fit score could not be determined due to an error.",Low financial performance; Website fit score could not be determined
5563453439,Welin & Co AB,Stenhagsvägen 45-47,Åkersberga,03.01.1989,68691,1193,,https://www.welinoco.com,15.0,10241638,"Kemikalier, industrikemikaleier - grossist",4.579400000000001,"**Score: 3**

**Justification:** Welin & Co AB appears to be a family or founder-owned business, as there is no indication of it being part of a larger group. The company is stable and established, focusing on high-quality surface treatment products and su",,3,"Welin & Co AB is a stable and established company with a focus on high-quality surface treatment products. It appears to be a family or founder-owned business, which can be attractive for investors looking for long-term partnerships.",Limited revenue and profit figures may indicate slower growth potential for scaling up.; Lack of information on the company's email address may raise concerns about communication and transparency.
5562007152,Wacker-Kemi Aktiebolag,Greta Garbos Väg 13,Solna,01.01.1979,33462,4927,,https://www.wacker.com,13.0,10241638,"Kemikalier, industrikemikaleier - grossist",2.5740000000000003,"**Score: 1**

**Justification:** Wacker-Kemi Aktiebolag appears to be a part of Wacker Chemie AG, a large multinational corporation, which does not align with the criteria of being family or founder-owned and not part of a large group. Additionally, the co",,1,"Wacker-Kemi Aktiebolag is not a suitable target for takeover or scale-up as it is part of a large multinational corporation, Wacker Chemie AG. This does not align with the criteria of being family or founder-owned and not part of a large group.",Being part of a large multinational corporation may limit the potential for independent growth and decision-making.; Potential challenges in integrating the company into a new ownership structure due to existing corporate ties.
5567316129,Spray Master AB,,Vallentuna,13.06.2007,33666,796,,https://www.spraymaster.se,7.0,10241638,"Kemikalier, industrikemikaleier - grossist",4.809428571428571,"Score: 4

Justification: Spray Master AB appears to be a family or founder-owned business, as there is no indication of it being part of a large group, which aligns well with the criteria. The company is stable and established, with a focus on environmenta",,4,"Spray Master AB is a stable and established company with a focus on environmental products, making it an attractive target for a potential takeover or scale-up. The company's revenue per employee is relatively high, indicating efficiency and potential for growth.",Small size with only 7 employees may limit scalability; Limited information available on financial health and growth potential
5564878998,Solveco AB,Tallbacksgatan 10,Rosersberg,03.06.1994,62952,5037,info@solveco.se,https://www.solveco.se,12.0,10241638,"Kemikalier, industrikemikaleier - grossist",5.2459999999999996,"Score: 4

Justification: Solveco AB appears to be a family or founder-owned business, as there is no indication of it being part of a large group. The company is well-established, providing a range of chemical products and solutions, which suggests stabili",,4,"Solveco AB is a well-established company with a solid financial performance and a niche focus on chemical products. The company's revenue per employee is also relatively high, indicating efficiency.",Limited scalability due to niche focus on chemical products; Potential dependency on key customers or suppliers
5565395315,SNF Nordic AB,Järnvägsgatan 11,Svaneholm,08.04.1997,123596,1941,info@snfnordic.se,https://www.snfnordic.se,5.0,10241638,"Kemikalier, industrikemikaleier - grossist",24.7192,ERROR: Website could not be scraped,,3,"SNF Nordic AB has a decent revenue and profit margin, indicating stability and potential for growth. However, the lack of website fit score data raises concerns about their online presence and digital strategy.",Limited online presence could hinder scalability and market reach; Small number of employees may pose challenges in scaling up operations
5591339931,SALTWELL AB,Nellickevägen 20,Göteborg,15.11.2017,52073,1195,,https://www.saltwellsalt.com,4.0,10241638,"Kemikalier, industrikemikaleier - grossist",13.01825,"Score: 2

Justification: SALTWELL AB is part of the Salinity Group, indicating it is not independently family or founder-owned, and is part of a larger group, which reduces its fit for the criteria. While the business appears stable and operates in a growi",,3,"SALTWELL AB has a decent revenue and profit margin, indicating financial stability. The company operates in a growing segment and has a reasonable revenue per employee ratio.",Limited online presence and lack of contact email may indicate a lack of focus on digital marketing and communication.; Being part of a larger group may limit the company's independence and potential for rapid growth.
5567771547,Norotec AB,Långebergavägen 40,Helsingborg,02.02.2009,33533,9933,,https://www.norotec.se,1.0,10241638,"Kemikalier, industrikemikaleier - grossist",33.533,"**Score: 4**

**Justification:** NoroTec AB appears to be a family or founder-owned business, as there is no indication of it being part of a larger corporate group. The company is established, with a focus on innovative micronutrient products for agricult",,4,"Norotec AB is a well-established company with a focus on innovative micronutrient products for agriculture. It appears to be a family or founder-owned business, which can make it an attractive target for a takeover or scale-up.",Limited revenue and profit figures may indicate potential financial instability in the future.; Having only 1 employee could pose challenges in terms of scalability and operational capacity.
5564404118,Matronic i Sverige Aktiebolag,Månskärsvägen 10 b,Kungens Kurva,06.02.1992,31610,885,info@matronic.se,https://www.matronic.se,9.0,10241638,"Kemikalier, industrikemikaleier - grossist",3.5122222222222224,"Based on the website content provided, I would rate Matronic i Sverige Aktiebolag a 3 out of 5 for fit with the specified criteria.

- **Family or founder owned**: There is no explicit information indicating family or founder ownership.
- **Not part of a l",,4,"Matronic i Sverige Aktiebolag has a solid revenue and profit margin, with a good fit score on their website. The company operates in a stable industry segment and has a reasonable revenue per employee.",Small number of employees may limit scalability potential; Limited information on ownership structure may pose a risk for potential investors
5564307873,Levol Oljan Aktiebolag,Västra Björrödsvägen 1,Landvetter,04.09.1991,44322,1722,,https://www.levol.se,4.0,10241638,"Kemikalier, industrikemikaleier - grossist",11.0805,"**Score: 4**

**Justification:** Levol Oljan Aktiebolag appears to be a family or founder-owned business, as there is no indication of it being part of a large group. The company has been established since 1991, suggesting stability and a long-standing pre",,4,"Levol Oljan Aktiebolag is a well-established company with a solid financial performance. The company operates in the chemical wholesale industry, which can provide growth opportunities in the Swedish market. The fit score indicates a good alignment with potential investors.",Small revenue and profit figures may limit scalability and potential return on investment; Limited online presence and lack of contact email may indicate a need for digital transformation and marketing efforts
5568745441,Larodan AB,Scheeles Väg 5,Solna,05.12.2011,43514,3374,,https://www.larodan.com,17.0,10241638,"Kemikalier, industrikemikaleier - grossist",2.5596470588235296,"**Score: 2**

**Justification:** Larodan AB is part of the ABF Ingredients Group, indicating it is not independently family or founder-owned, nor is it a standalone SME. While the company appears to be stable and established, with a long history since 1963",,2,"Larodan AB is part of a larger group, indicating it may not be a standalone SME. The company has a stable financial performance and a long history since 1963, which could be attractive for a potential takeover.",Dependence on ABF Ingredients Group for ownership and strategic decisions; Limited information available on growth potential and future plans
5568500804,Killgerm Scandinavia AB,Cypressvägen 14,Malmö,18.04.2011,32509,3304,,https://www.killgerm.se,3.0,10241638,"Kemikalier, industrikemikaleier - grossist",10.836333333333334,"**Score: 2**

**Justification:** Killgerm Scandinavia is part of the Killgerm Group Ltd, indicating it is not family or founder-owned and is part of a larger group, which reduces its fit with the criteria. The business appears stable and established as a l",,2,"Killgerm Scandinavia AB has a relatively low revenue and profit compared to other SMEs in the industry. The company's fit score is also lower due to its affiliation with a larger group, which may limit its potential for independent growth.",Limited financial performance compared to industry peers; Potential limitations in strategic decision-making due to group affiliation
5565618203,Interagro Skog AB,Sergeantsstigen 5,Strängnäs,03.11.1998,41394,9782,,https://www.interagroskog.se,3.0,10241638,"Kemikalier, industrikemikaleier - grossist",13.798,"**Score: 4**

Interagro Skog AB appears to be a family or founder-owned business, as indicated by the personal contact details provided and the absence of any mention of a larger corporate group. The company is not part of a large group and operates indepe",,4,"Interagro Skog AB is a small company with a solid profit margin and a niche focus in the wholesale of chemicals and industrial chemicals. The company's revenue per employee is relatively high, indicating efficiency.",Limited scalability due to small size and low number of employees; Dependence on a specific niche market for revenue
5569517203,InnovaTeam AB,Vretavägen 22,Herrljunga,03.12.2013,62240,3012,info@innovateam.se,https://www.innovateam.se,14.0,10241638,"Kemikalier, industrikemikaleier - grossist",4.445714285714286,ERROR: Website could not be scraped,,3,"InnovaTeam AB has a decent revenue and profit margin, indicating a stable financial performance. However, the lack of website fit score data may raise concerns about their online presence and digital strategy.",Limited online presence due to website fit score error; Relatively small size with 14 employees
5564869690,Gluefast AB,Arntorpsgatan 28,Kungälv,05.05.1994,49826,5445,,https://www.gluefast.se,6.0,10241638,"Kemikalier, industrikemikaleier - grossist",8.304333333333334,"**Score: 4**

**Justification:** GlueFast AB appears to be a family or founder-owned business, as there is no indication of it being part of a larger corporate group. The company is positioned as an established player in the industrial adhesive market, wit",,4,"Gluefast AB is a well-established player in the industrial adhesive market with solid revenue and profit figures. The company's website fit score suggests it is likely a family or founder-owned business, making it an attractive target for a takeover or scale-up.",Limited revenue per employee compared to industry average; Small number of employees may indicate limited scalability potential
5566081039,GIAB Gjuteri & Industriteknik i Halmstad AB,Svarvaregatan 10,Halmstad,09.03.2001,32960,1979,,https://www.giab.nu,3.0,10241638,"Kemikalier, industrikemikaleier - grossist",10.986666666666666,"**Score: 4**

**Justification:** GIAB Gjuteri & Industriteknik i Halmstad AB appears to be a family or founder-owned business, as it is run by individuals with significant industry experience, suggesting a personal stake in the company. It is not part of a",,4,"GIAB Gjuteri & Industriteknik i Halmstad AB has a solid revenue and profit margin, indicating financial stability. The company's fit score suggests strong leadership and potential for growth.",Small number of employees may limit scalability; Lack of online presence and email contact may hinder communication
5564275005,Frenna Aktiebolag,Garnisonsgatan 18 a,Helsingborg,03.06.1991,40097,1086,,https://frenna.se,12.0,10241638,"Kemikalier, industrikemikaleier - grossist",3.341416666666667,"**Score: 3**

Frenna Aktiebolag appears to be a stable and established business, as indicated by its comprehensive product offerings and established supplier network. However, the website does not provide clear information on whether the company is family ",,3,"Frenna Aktiebolag is a stable and established business with comprehensive product offerings and an established supplier network. However, the lack of clear information on ownership structure may pose a risk.",Unclear ownership structure; Limited online presence
5568257702,Skrämsta Gård Aktiebolag,Berge 246,Bergsjö,16.11.2010,32940,1237,,https://www.mjolkproduktion.se,11.0,10241626,Jordbruk - mjölkproduktion,2.994545454545454,"Score: 4

Justification: Skrämsta Gård AB appears to be a family or founder-owned business focused on milk production, which is not part of a large group, fitting well with the criteria. The business is established and seems stable, with potential for scal",,4,"Skrämsta Gård AB is a well-established family-owned business in the milk production sector, making it a good fit for a potential takeover or scale-up. The company's financial data shows stable revenue and profit, indicating potential for growth.",Dependency on milk production sector for revenue; Limited online presence and marketing efforts
5564340106,Schakt & Transport i Stallberg Aktiebolag,Stallberg 114,Kvibille,01.10.1991,49393,974,,https://www.stallbergs.se,13.0,10241626,Jordbruk - mjölkproduktion,3.7994615384615384,"Score: 4

Justification: Schakt & Transport i Stallberg AB is a family-owned business, which aligns well with the criteria of being family or founder-owned. It does not appear to be part of a large group, and it is a stable, established business with poten",,4,"Schakt & Transport i Stallberg AB is a family-owned business, aligning well with the criteria of being family or founder-owned. It is a stable, established business with potential for growth in the agriculture sector.",Limited online presence and lack of email contact may hinder communication and scalability; Relatively low revenue and profit figures may indicate limited growth potential
5564384039,SNATEN LANTBRUK Aktiebolag,Vallen 14 Vallens Gård,Ljusdal,15.01.1992,113171,9433,,https://www.lantbruk.com,25.0,10241626,Jordbruk - mjölkproduktion,4.52684,ERROR: Website could not be scraped,,3,"The company has a decent revenue and profit margin, indicating stability. However, the lack of website information could be a red flag for potential investors. The company operates in the agriculture sector, which may have growth potential.",Lack of website information could indicate poor online presence and marketing strategies; Dependence on the agriculture sector which can be volatile
5564170313,Brännfors Lantbruk Aktiebolag,Åbyn Västibyn 6,Byske,16.01.1991,30459,674,info@brannforslantbruk.se,https://brannforslantbruk.se,9.0,10241626,Jordbruk - mjölkproduktion,3.384333333333333,"Score: 4

Justification: Brännfors Lantbruk appears to be a family-owned business, currently undergoing a generational transition, which suggests a strong family or founder ownership. It is not part of a large group and operates independently in the agricu",,4,"Brännfors Lantbruk has a solid revenue and profit margin for its size, indicating financial stability. The company operates independently in the agriculture sector, making it a potential target for scaling up or acquisition. The generational transition suggests a strong family or founder ownership, which could be beneficial for long-term stability and growth.",Small size with only 9 employees may limit scalability potential; Dependence on family or founder ownership could lead to resistance to change or external investment
5564170503,Bjärsgårds Lantbruks Aktiebolag,Bjersgård 1113,Klippan,04.06.1991,57709,2493,,https://www.bjarsgard.se,17.0,10241626,Jordbruk - mjölkproduktion,3.3946470588235296,ERROR: Website could not be scraped,,3,"The company has a decent profit margin and revenue per employee, indicating efficiency. However, the lack of an email address and website fit score could be a red flag for potential scalability.",Limited online presence could hinder growth potential; Dependence on a specific segment (Jordbruk - mjölkproduktion) may limit diversification opportunities
5563073468,Almnäs Bruk AB,Almnäs Bruk 1,Hjo,19.11.1987,103012,4903,,https://www.almnas.com/sv/,26.0,10241626,Jordbruk - mjölkproduktion,3.962,"Score: 4

Justification: Almnäs Bruk appears to be a family or founder-owned business, as suggested by its focus on traditional cheese-making and agricultural practices, which are often associated with family ownership. It is not part of a large group, giv",,4,Almnäs Bruk AB has a solid financial performance with a decent revenue and profit margin. The company's focus on traditional cheese-making and agricultural practices could provide a unique value proposition for a potential investor looking to scale up in the dairy industry.,Limited online presence and lack of contact email may indicate a need for digital transformation to reach a wider customer base.; Reliance on traditional methods in a competitive market may pose challenges for scaling up operations.
5561183525,Weland Industricentrum Aktiebolag,Anderstorpsvägen 24,Gislaved,16.07.1968,36511,1319,info@welandindustricentrum.se,https://www.welandindustricentrum.se,2.0,10004808,Lager,18.2555,"Score: 2

Justification: Weland Industricentrum AB is part of the larger Weland Group, which suggests it is not independently family or founder-owned, nor is it a standalone entity. While it appears to be a stable and established business with a significan",,3,"Weland Industricentrum Aktiebolag has a decent revenue and profit margin, indicating financial stability. The company is part of a larger group, which may provide synergies for a potential takeover or scale-up. The low number of employees suggests potential for growth and efficiency improvements.",Dependence on the larger Weland Group for resources and support; Limited number of employees may pose challenges in scaling up operations
5567371371,Swedlogistik på Långeberga AB,Knut Påls Väg 2 a,Helsingborg,06.09.2007,59406,2261,,https://swedlog.se,9.0,10004808,Lager,6.600666666666666,"Score: 3

Justification: Swedlogistik på Långeberga AB appears to be a standalone company, not part of a large group, and likely family or founder-owned, given the personal contact information provided. The business is established in the packaging industry",,3,"Swedlogistik på Långeberga AB is a small company with a decent revenue and profit margin. It operates in the packaging industry, which has potential for growth. The company's standalone nature and family/founder ownership could make it an attractive target for a takeover or scale-up.",Limited revenue and profit figures may indicate potential financial instability in the future; Small number of employees could limit scalability potential
5566501093,Mobergs Fabriks Aktiebolag,Hantverkargatan 2,Anderstorp,16.10.2003,33250,1938,info@mobergsfabrik.se,https://www.mobergsfabrik.se,15.0,10241667,Läder och lädervaror - tillverkning,2.216666666666667,"Score: 4

Justification: Mobergs Fabriks Aktiebolag appears to be a family or founder-owned business, as indicated by its specialization and long-standing presence in the industry (over 60 years). It is not part of a large group and operates independently,",,4,Mobergs Fabriks Aktiebolag has a solid financial performance with a healthy profit margin and revenue per employee. The company's specialization and independent operation make it an attractive target for scaling up.,Limited scalability due to small size and niche market focus; Dependency on key personnel or family ownership
5565451621,Tradifood AB,Bondegatan 65,Stockholm,17.09.1997,83771,2307,info@tradifood.se,https://tradifood.com,4.0,10241655,"Kött-, slakteriprodukter - grossist",20.94275,"Score: 3

Justification: Tradifood AB appears to be a family or founder-owned business, as there is no indication of it being part of a larger group. The company has a stable history with 30 years of experience, suggesting it is established. There is poten",,4,"Tradifood AB has a solid financial performance with a decent revenue and profit margin. The company operates in a stable segment and has a long history of 30 years, indicating its established presence in the market.",Small number of employees may limit scalability potential; Dependence on traditional meat products may pose a risk in a changing market
5568446354,Tomex Sweden AB,Tågaliden 5,Stocksund,07.03.2011,90764,2602,,https://www.tomex.com,1.0,10241655,"Kött-, slakteriprodukter - grossist",90.764,"Based on the provided website content, I would rate Tomex Sweden AB a 2 out of 5 for fit with the specified criteria.

- **Family or founder owned:** There is no information provided about the ownership structure, so it is unclear if it is family or founde",,3,"Tomex Sweden AB has a decent revenue and profit margin, making it a potentially attractive target for scaling up. The fit score is average, indicating some alignment with the investor's criteria.",Limited information available on the company's ownership structure and future growth plans.; Relatively small number of employees may pose challenges in scaling up operations.
5562514629,Korvpojkarna Aktiebolag,Verkstadsgatan 8,Halmstad,07.11.1984,53730,893,info@korvpojkarna.se,https://www.korvpojkarna.se,21.0,10241655,"Kött-, slakteriprodukter - grossist",2.5585714285714283,"**Score: 4**

**Justification:** Korvpojkarna AB appears to be a family or founder-owned business, as indicated by its strong regional presence and traditional branding. It is not part of a large group, given its focus on local production and ownership of ",,4,Korvpojkarna Aktiebolag has a solid financial performance with a decent revenue and profit margin. The company's focus on local production and traditional branding could provide a unique market position for a potential investor.,Limited scalability due to regional focus and traditional branding; Dependency on founder or family ownership for decision-making
5563366854,Grantelius Kött AB,Edsvallabacken 14,Farsta,10.10.1988,60687,5776,info@grantelius.se,https://grantelius.se,13.0,10241655,"Kött-, slakteriprodukter - grossist",4.668230769230769,"**Score: 5**

**Justification:** Grantelius Kött AB is a family-owned business, as evidenced by its history and current leadership by Per Grantelius, a third-generation family member. The company is not part of a large group and has a long-standing history",,4,Grantelius Kött AB has a strong financial performance with a healthy profit margin and revenue per employee. The company's long-standing history and family-owned structure make it an attractive target for a potential takeover or scale-up.,Limited scalability due to being a family-owned business; Dependency on key personnel such as Per Grantelius
5591365860,Frystmat Mena Foods Aktiebolag,Marieholmsgatan 64,Göteborg,01.12.2017,136459,695,,https://frystmat.com,1.0,10241655,"Kött-, slakteriprodukter - grossist",136.459,"**Score: 3**

**Justification:** Frystmat Mena Foods AB appears to be a stable and established business with over 40 years of experience in the frozen food industry, indicating a strong foundation and potential for scaling or digitization. The company is n",,3,"Frystmat Mena Foods AB is a stable and established business with over 40 years of experience in the frozen food industry, indicating a strong foundation and potential for scaling or digitization.",Limited revenue and profit figures may indicate potential growth challenges in a competitive market.; Lack of email contact information may hinder communication and due diligence processes.
5567106363,ConLans AB,Metodvägen 1,Mölnlycke,12.09.2006,128913,4991,,https://conlans.se,11.0,10241655,"Kött-, slakteriprodukter - grossist",11.719363636363637,"Based on the provided website content, I would rate ConLans AB a 3 out of 5 for fit with the specified criteria.

- **Family or founder owned:** The use of personal email addresses (e.g., cecilia.conlans@gmail.com) suggests a family or founder-owned busine",,3,"ConLans AB has a decent revenue and profit margin, making it a potentially attractive target for scaling up. The fit score of 3 out of 5 indicates some alignment with specified criteria, but further due diligence is needed.",Relatively small revenue and profit figures compared to potential acquisition costs; Potential challenges in integrating a family or founder-owned business into a larger corporate structure
5565415212,Bodens Kött & Vilt AB,Handelsvägen 19,Luleå,18.04.1997,45650,638,info@bkv.se,https://www.bkv.se,13.0,10241655,"Kött-, slakteriprodukter - grossist",3.5115384615384615,"**Score: 4**

**Justification:** Bodens Kött & Vilt AB appears to be a family-owned business, as indicated by the involvement of Ove Simonsson and Robin Simonsson, suggesting a strong family or founder connection. The company is not part of a large group a",,4,"Bodens Kött & Vilt AB has a strong family or founder connection, indicating stability and potential for long-term growth. The company's financial data shows consistent revenue and profit, making it an attractive target for scaling up. The website fit score suggests a well-established online presence, which can support future expansion.","Limited number of employees may pose challenges for rapid growth; Dependence on a specific segment (Kött-, slakteriprodukter - grossist) may limit diversification opportunities"
5565135596,Alexander Grünfeld AB,Tre Liljor 5 b,Stockholm,18.05.1995,39353,1149,info@grunfeld.se,https://www.grunfeld.se,2.0,10241655,"Kött-, slakteriprodukter - grossist",19.6765,"**Score: 4**

**Justification:** Alexander Grünfeld AB appears to be a family or founder-owned business, as indicated by its long-standing history since 1946 and the personal sign-off by Björn Guldbrandsen, suggesting a personal stake in the company. It is",,4,"Alexander Grünfeld AB has a strong financial performance with a decent revenue and profit margin. The company also has a long-standing history and appears to be family or founder-owned, which can be attractive for potential investors.",The company's small size with only 2 employees may limit its scalability and growth potential.; The specific segment of meat and slaughter products wholesaling may face challenges in a competitive market or changing consumer preferences.
